interaction_id,customer_id,campaign_name,channel,interaction_date,clicked,converted
8025613,109596,Savings Goal,In-App Banner,2023-07-23,False,False
8025614,103092,Travel Card,In-App Banner,2023-07-07,False,False
8025615,126376,Travel Card,Push Notification,2024-04-02,False,False
8025616,114494,Travel Card,Email,2024-06-19,False,False
8025617,100394,Dormant Reactivation,Email,2024-09-04,False,False
8025618,116882,Travel Card,Push Notification,2023-05-31,False,False
8025619,118230,Premium Upgrade,SMS,2023-12-09,False,False
8025620,115900,Cashback Boost,Push Notification,2023-05-08,True,False
8025621,103703,Dormant Reactivation,SMS,2023-01-02,False,False
8025622,127514,Cashback Boost,In-App Banner,2023-12-23,False,False
8025623,127841,Travel Card,Push Notification,2024-06-14,False,False
8025624,126515,Cashback Boost,SMS,2023-08-23,False,False
8025625,125401,Loan Offer,SMS,2024-03-30,False,False
8025626,123578,Loan Offer,Push Notification,2023-06-04,False,False
8025627,120375,Dormant Reactivation,Email,2024-04-28,False,False
8025628,101379,Premium Upgrade,Email,2024-04-30,False,False
8025629,101495,Travel Card,Email,2023-11-06,False,False
8025630,121178,Dormant Reactivation,Push Notification,2024-02-19,False,False
8025631,116734,Loan Offer,In-App Banner,2023-05-23,False,False
8025632,127204,Loan Offer,Email,2024-09-05,False,False
8025633,101708,Loan Offer,Email,2023-06-26,False,False
8025634,111415,Savings Goal,SMS,2024-10-27,False,False
8025635,115539,Travel Card,Email,2024-04-22,False,False
8025636,128112,Savings Goal,Email,2024-06-08,False,False
8025637,900443,Premium Upgrade,Email,2024-06-05,False,False
8025638,124282,Dormant Reactivation,Email,2023-10-11,False,False
8025639,102274,Dormant Reactivation,Push Notification,2023-03-19,False,False
8025640,104005,Loan Offer,Push Notification,2023-08-13,False,False
8025641,119704,Travel Card,Email,2024-02-18,False,False
8025642,112038,Loan Offer,Push Notification,2023-12-29,True,False
8025643,123465,Loan Offer,Email,2023-01-09,False,False
8025644,117896,Premium Upgrade,SMS,2024-10-26,False,False
8025645,109868,Cashback Boost,In-App Banner,2023-02-04,False,False
8025646,113009,Savings Goal,In-App Banner,2024-10-04,False,False
8025647,113712,Cashback Boost,Push Notification,2024-08-12,True,True
8025648,112077,Cashback Boost,In-App Banner,2024-11-23,False,False
8025649,121176,Travel Card,Push Notification,2023-09-07,False,False
8025650,109844,Premium Upgrade,Email,2024-07-06,False,False
8025651,126772,Savings Goal,Push Notification,2024-06-09,True,False
8025652,121306,Travel Card,Push Notification,2024-01-13,False,False
8025653,114225,Savings Goal,Push Notification,2024-06-07,False,False
8025654,106476,Cashback Boost,Email,2023-04-02,True,False
8025655,120676,Savings Goal,Push Notification,2023-03-24,False,False
8025656,118100,Premium Upgrade,In-App Banner,2024-10-26,False,False
8025657,125886,Premium Upgrade,Email,2023-12-05,False,False
8025658,115269,Cashback Boost,In-App Banner,2024-05-14,False,False
8025659,100883,Travel Card,Email,2024-12-17,False,False
8025660,124126,Cashback Boost,In-App Banner,2024-09-19,False,False
8025661,113570,Loan Offer,Email,2023-07-14,False,False
8025662,109320,Loan Offer,Push Notification,2023-12-06,False,False
8025663,118804,Loan Offer,Email,2024-09-20,False,False
8025664,101139,Dormant Reactivation,In-App Banner,2023-11-29,False,False
8025665,112171,Cashback Boost,In-App Banner,2024-08-17,False,False
8025666,115966,Premium Upgrade,Email,2023-09-09,True,True
8025667,107817,Loan Offer,Email,2023-09-08,False,False
8025668,106870,Loan Offer,In-App Banner,2024-01-07,False,False
8025669,104234,Loan Offer,Push Notification,2024-01-14,False,False
8025670,119151,Cashback Boost,Push Notification,2024-07-26,False,False
8025671,113412,Dormant Reactivation,In-App Banner,2023-06-05,False,False
8025672,105674,Savings Goal,Email,2024-08-19,False,False
8025673,121788,Premium Upgrade,Push Notification,2023-01-03,False,False
8025674,126523,Cashback Boost,Email,2023-08-28,False,False
8025675,121567,Loan Offer,Email,2024-11-09,False,False
8025676,105163,Dormant Reactivation,Email,2023-04-07,False,False
8025677,129655,Loan Offer,Email,2023-06-27,False,False
8025678,112148,Cashback Boost,Email,2023-01-22,False,False
8025679,129701,Cashback Boost,Push Notification,2023-07-13,False,False
8025680,116786,Loan Offer,Push Notification,2023-03-09,True,False
8025681,128332,Premium Upgrade,Email,2024-12-09,False,False
8025682,101593,Dormant Reactivation,Push Notification,2024-03-24,False,True
8025683,112057,Premium Upgrade,Push Notification,2023-05-31,False,False
8025684,105275,Loan Offer,Push Notification,2023-05-09,False,False
8025685,103623,Travel Card,Email,2023-03-02,False,False
8025686,103439,Premium Upgrade,In-App Banner,2023-07-17,False,False
8025687,118821,Travel Card,Email,2023-10-24,False,False
8025688,124574,Savings Goal,Email,2023-08-24,False,False
8025689,110906,Cashback Boost,Push Notification,2023-10-16,True,False
8025690,105896,Dormant Reactivation,Email,2024-12-29,False,False
8025691,104258,Loan Offer,Email,2024-01-17,False,False
8025692,109472,Loan Offer,Email,2024-02-17,False,False
8025693,104756,Premium Upgrade,Email,2024-05-10,False,False
8025694,101563,Dormant Reactivation,In-App Banner,2024-07-27,False,False
8025695,116781,Savings Goal,In-App Banner,2023-02-02,False,False
8025696,124147,Cashback Boost,In-App Banner,2024-01-11,False,False
8025697,112609,Savings Goal,SMS,2024-05-09,False,False
8025698,128362,Cashback Boost,Push Notification,2024-07-27,False,False
8025699,123880,Cashback Boost,Email,2024-03-16,False,False
8025700,111920,Cashback Boost,Push Notification,2024-03-30,False,False
8025701,127219,Dormant Reactivation,Email,2023-05-08,False,False
8025702,117011,Dormant Reactivation,Push Notification,2023-06-13,False,False
8025703,112265,Premium Upgrade,SMS,2023-11-27,False,False
8025704,121902,Savings Goal,Email,2023-05-29,False,False
8025705,128739,Dormant Reactivation,SMS,2024-09-30,False,False
8025706,106948,Dormant Reactivation,Email,2024-07-10,False,False
8025707,127161,Loan Offer,Email,2023-11-16,False,False
8025708,120478,Dormant Reactivation,SMS,2024-06-22,False,False
8025709,113713,Dormant Reactivation,Email,2023-04-22,False,False
8025710,111160,Premium Upgrade,SMS,2023-09-08,False,False
8025711,109790,Premium Upgrade,In-App Banner,2024-12-23,False,False
8025712,107707,Premium Upgrade,Email,2023-07-14,False,False
8025713,106222,Cashback Boost,Push Notification,2023-09-27,True,False
8025714,103904,Cashback Boost,Email,2024-03-29,False,False
8025715,125675,Cashback Boost,In-App Banner,2024-03-26,False,False
8025716,126712,Travel Card,Email,2024-12-08,False,False
8025717,101683,Cashback Boost,Push Notification,2024-07-13,False,False
8025718,127874,Savings Goal,Push Notification,2024-09-26,False,False
8025719,104371,Cashback Boost,SMS,2024-01-01,False,False
8025720,125073,Loan Offer,Push Notification,2024-01-08,True,False
8025721,112489,Cashback Boost,Email,2024-11-16,False,False
8025722,109020,Premium Upgrade,Email,2024-02-19,False,False
8025723,122851,Dormant Reactivation,SMS,2023-07-13,False,False
8025724,100593,Loan Offer,Push Notification,2023-11-15,False,False
8025725,108961,Premium Upgrade,Push Notification,2024-09-11,False,False
8025726,118152,Premium Upgrade,Email,2024-07-19,False,False
8025727,117175,Savings Goal,Push Notification,2024-10-05,False,False
8025728,105902,Premium Upgrade,Push Notification,2023-05-19,True,False
8025729,112745,Loan Offer,Push Notification,2023-10-01,True,False
8025730,122405,Dormant Reactivation,Email,2024-12-03,False,False
8025731,108073,Loan Offer,Email,2024-06-14,False,False
8025732,113034,Dormant Reactivation,Email,2023-07-28,False,False
8025733,900063,Loan Offer,In-App Banner,2024-08-01,False,False
8025734,105226,Loan Offer,In-App Banner,2024-04-07,False,False
8025735,128554,Savings Goal,Email,2023-06-30,False,False
8025736,122291,Dormant Reactivation,Push Notification,2023-07-17,False,False
8025737,125035,Cashback Boost,In-App Banner,2023-10-12,False,False
8025738,118017,Savings Goal,Email,2024-05-22,False,False
8025739,101626,Travel Card,Email,2023-01-14,False,False
8025740,100939,Cashback Boost,In-App Banner,2023-07-30,False,False
8025741,129258,Savings Goal,Email,2024-01-06,False,False
8025742,115082,Savings Goal,In-App Banner,2024-01-30,False,False
8025743,112915,Dormant Reactivation,In-App Banner,2023-07-22,False,False
8025744,125355,Premium Upgrade,Email,2023-12-21,False,False
8025745,101409,Travel Card,Push Notification,2024-06-22,False,False
8025746,116674,Dormant Reactivation,In-App Banner,2023-11-20,False,False
8025747,107033,Cashback Boost,Push Notification,2023-09-10,False,False
8025748,128184,Savings Goal,Email,2024-12-19,False,False
8025749,104411,Premium Upgrade,Push Notification,2023-10-13,False,False
8025750,115413,Cashback Boost,Email,2024-03-24,False,False
8025751,115673,Savings Goal,Email,2024-04-15,True,True
8025752,100911,Cashback Boost,SMS,2024-04-06,False,False
8025753,123870,Premium Upgrade,SMS,2023-08-24,False,False
8025754,126436,Cashback Boost,SMS,2024-01-09,False,False
8025755,110224,Savings Goal,In-App Banner,2023-11-25,False,False
8025756,116181,Premium Upgrade,Email,2023-10-30,False,False
8025757,119950,Loan Offer,Email,2024-10-15,False,False
8025758,122929,Savings Goal,Email,2024-07-26,False,False
8025759,115226,Travel Card,Email,2023-11-16,False,False
8025760,129514,Premium Upgrade,Email,2023-10-14,False,False
8025761,125051,Premium Upgrade,Email,2023-05-13,False,False
8025762,118310,Premium Upgrade,In-App Banner,2024-03-21,False,False
8025763,126340,Cashback Boost,Push Notification,2023-09-14,False,False
8025764,103643,Savings Goal,Push Notification,2023-01-22,False,False
8025765,125740,Cashback Boost,Push Notification,2024-10-04,False,False
8025766,123685,Travel Card,Email,2023-10-29,False,False
8025767,900089,Premium Upgrade,Email,2023-07-28,True,True
8025768,118911,Premium Upgrade,Push Notification,2024-09-26,False,False
8025769,129934,Cashback Boost,Push Notification,2023-10-07,False,False
8025770,122836,Cashback Boost,In-App Banner,2023-01-15,False,False
8025771,121148,Cashback Boost,Push Notification,2024-07-13,False,False
8025772,127435,Travel Card,In-App Banner,2023-12-24,False,False
8025773,112829,Savings Goal,Push Notification,2023-08-23,False,False
8025774,129534,Cashback Boost,Email,2024-05-20,False,False
8025775,113315,Loan Offer,Email,2024-01-16,False,False
8025776,115294,Premium Upgrade,In-App Banner,2023-03-09,False,False
8025777,123076,Travel Card,Push Notification,2024-11-23,False,False
8025778,114847,Premium Upgrade,Push Notification,2024-06-21,False,False
8025779,108199,Cashback Boost,Push Notification,2024-12-06,False,False
8025780,121532,Loan Offer,In-App Banner,2023-08-12,False,False
8025781,111858,Cashback Boost,SMS,2023-04-29,False,False
8025782,105879,Loan Offer,Push Notification,2023-01-03,False,False
8025783,125939,Premium Upgrade,Email,2024-08-23,False,False
8025784,116329,Dormant Reactivation,In-App Banner,2023-11-10,False,False
8025785,110424,Travel Card,Email,2023-12-06,False,False
8025786,109732,Cashback Boost,Push Notification,2023-08-18,False,False
8025787,112125,Loan Offer,Push Notification,2023-08-08,False,False
8025788,117213,Premium Upgrade,Push Notification,2023-06-15,False,False
8025789,116571,Cashback Boost,Push Notification,2024-09-16,True,True
8025790,120274,Premium Upgrade,Push Notification,2024-03-13,True,False
8025791,112792,Loan Offer,Push Notification,2023-07-16,False,False
8025792,114545,Cashback Boost,Push Notification,2024-05-31,False,False
8025793,110360,Premium Upgrade,Push Notification,2023-07-30,False,False
8025794,128069,Cashback Boost,In-App Banner,2023-05-23,False,False
8025795,122197,Savings Goal,SMS,2024-08-23,False,False
8025796,106377,Loan Offer,In-App Banner,2023-02-02,False,False
8025797,108588,Dormant Reactivation,Push Notification,2024-10-16,False,False
8025798,124307,Cashback Boost,Email,2023-02-22,False,False
8025799,111013,Cashback Boost,Email,2024-05-05,False,False
8025800,129508,Savings Goal,In-App Banner,2024-07-25,False,False
8025801,107788,Cashback Boost,Email,2023-04-29,True,False
8025802,104192,Dormant Reactivation,Email,2024-10-23,False,False
8025803,123587,Cashback Boost,Email,2023-09-28,False,False
8025804,102866,Dormant Reactivation,Email,2023-10-30,False,False
8025805,112696,Cashback Boost,In-App Banner,2023-10-24,False,False
8025806,129576,Savings Goal,SMS,2023-05-23,False,False
8025807,107989,Loan Offer,In-App Banner,2023-07-10,False,False
8025808,129111,Cashback Boost,In-App Banner,2023-07-26,False,False
8025809,117210,Loan Offer,Email,2023-02-28,False,False
8025810,116534,Travel Card,Email,2023-11-03,False,False
8025811,113974,Cashback Boost,In-App Banner,2023-09-23,False,False
8025812,124753,Cashback Boost,In-App Banner,2023-02-12,False,False
8025813,103976,Savings Goal,Push Notification,2023-07-02,False,False
8025814,106361,Travel Card,Email,2023-02-27,False,False
8025815,125275,Travel Card,Push Notification,2024-12-28,False,False
8025816,127023,Premium Upgrade,Email,2024-07-22,False,False
8025817,119210,Loan Offer,Email,2024-05-09,False,False
8025818,128297,Premium Upgrade,Email,2024-08-02,False,False
8025819,104132,Cashback Boost,Email,2023-06-24,False,False
8025820,124945,Dormant Reactivation,Email,2024-03-29,False,False
8025821,110986,Cashback Boost,Push Notification,2024-04-16,True,False
8025822,123363,Loan Offer,SMS,2023-05-21,False,False
8025823,117031,Loan Offer,In-App Banner,2023-02-23,False,False
8025824,124018,Savings Goal,In-App Banner,2024-10-04,False,False
8025825,113642,Cashback Boost,Email,2024-04-10,True,False
8025826,103414,Loan Offer,Email,2023-07-15,False,False
8025827,116089,Savings Goal,In-App Banner,2024-09-04,False,False
8025828,103150,Savings Goal,Push Notification,2023-02-21,False,False
8025829,126883,Loan Offer,Push Notification,2023-01-29,False,False
8025830,120435,Premium Upgrade,In-App Banner,2023-07-03,True,False
8025831,122533,Savings Goal,Email,2023-11-17,False,False
8025832,105641,Cashback Boost,In-App Banner,2023-07-01,True,False
8025833,111893,Travel Card,Push Notification,2023-04-24,False,False
8025834,112728,Loan Offer,Email,2024-10-12,False,False
8025835,103268,Loan Offer,In-App Banner,2024-08-04,False,False
8025836,117954,Cashback Boost,Email,2023-06-08,False,False
8025837,125149,Cashback Boost,Email,2024-05-24,True,False
8025838,126764,Loan Offer,Email,2023-05-15,False,False
8025839,107225,Savings Goal,SMS,2023-08-28,False,False
8025840,127106,Dormant Reactivation,Email,2023-03-27,False,False
8025841,116447,Loan Offer,In-App Banner,2024-03-12,False,False
8025842,900278,Travel Card,Push Notification,2023-10-15,False,False
8025843,124251,Travel Card,Push Notification,2024-05-25,False,True
8025844,111811,Loan Offer,Push Notification,2023-01-12,False,False
8025845,115428,Loan Offer,Push Notification,2023-01-24,True,False
8025846,126315,Travel Card,Email,2023-03-11,False,False
8025847,114368,Cashback Boost,Push Notification,2023-08-10,False,False
8025848,119635,Savings Goal,Email,2024-11-07,False,False
8025849,113728,Savings Goal,Email,2023-06-22,False,False
8025850,126074,Travel Card,Email,2023-12-04,False,False
8025851,103896,Cashback Boost,Push Notification,2024-11-30,False,False
8025852,107350,Premium Upgrade,Email,2024-04-29,False,False
8025853,118681,Cashback Boost,Email,2024-02-10,False,False
8025854,124794,Travel Card,SMS,2023-06-23,False,False
8025855,109668,Cashback Boost,SMS,2024-08-07,False,False
8025856,113669,Travel Card,SMS,2024-02-09,False,False
8025857,107489,Dormant Reactivation,Email,2023-04-02,False,False
8025858,119171,Savings Goal,In-App Banner,2024-02-29,False,False
8025859,122625,Cashback Boost,Push Notification,2023-07-24,False,False
8025860,121052,Premium Upgrade,Email,2023-12-27,False,False
8025861,128105,Cashback Boost,Email,2023-06-01,False,False
8025862,113853,Loan Offer,Push Notification,2024-07-04,True,False
8025863,120502,Travel Card,Push Notification,2023-11-05,False,False
8025864,113362,Travel Card,In-App Banner,2024-07-23,False,False
8025865,108836,Cashback Boost,Push Notification,2024-06-20,False,False
