ticket_id,customer_id,ticket_date,issue_type,priority,resolution_status,satisfaction_score
7014557,116277,2023-07-26,Account Access,Critical,Resolved,2.0
7014558,123344,2024-02-23,General,Low,Resolved,5.0
7014559,105017,2024-08-26,Account Access,High,Resolved,4.0
7014560,103869,2024-03-02,KYC Delay,Medium,Resolved,5.0
7014561,127082,2023-12-09,KYC Delay,Medium,Resolved,4.0
7014562,101621,2023-10-27,Chargeback,High,Resolved,3.0
7014563,115229,2024-07-25,Failed Payment,Medium,Resolved,5.0
7014564,121206,2023-02-12,Account Access,High,Resolved,3.0
7014565,108502,2024-07-22,KYC Delay,Critical,Escalated,4.0
7014566,123403,2024-02-18,General,Medium,Unresolved,1.0
7014567,110122,2024-11-12,General,Medium,Unresolved,2.0
7014568,103011,2023-08-10,Account Access,Medium,Resolved,4.0
7014569,119617,2023-09-05,Failed Payment,High,Resolved,5.0
7014570,120780,2024-05-14,Chargeback,High,Resolved,5.0
7014571,116213,2024-03-31,Failed Payment,High,Resolved,5.0
7014572,108525,2024-01-17,Failed Payment,Critical,Resolved,4.0
7014573,107205,2024-03-26,General,Medium,Resolved,3.0
7014574,121016,2023-09-14,KYC Delay,High,Escalated,2.0
7014575,108441,2023-09-08,Account Access,Medium,Unresolved,2.0
7014576,100695,2024-10-14,Card Blocked,Medium,Resolved,4.0
7014577,124478,2024-08-14,Loan Question,Medium,Resolved,4.0
7014578,124562,2023-02-21,Chargeback,Critical,Resolved,3.0
7014579,123068,2023-01-11,Failed Payment,Medium,Resolved,4.0
7014580,114658,2023-09-22,KYC Delay,Medium,Resolved,5.0
7014581,121572,2023-12-23,Loan Question,Low,Escalated,4.0
7014582,114998,2023-07-14,Account Access,Low,Resolved,3.0
7014583,109884,2023-11-13,Loan Question,Medium,Unresolved,1.0
7014584,102605,2024-06-08,KYC Delay,Medium,Resolved,5.0
7014585,105676,2023-11-16,Card Blocked,Medium,Resolved,5.0
7014586,111510,2024-11-22,Account Access,Low,Resolved,4.0
7014587,900304,2023-02-01,Account Access,Medium,Unresolved,1.0
7014588,100217,2024-02-16,Account Access,High,Resolved,4.0
7014589,128451,2024-12-09,KYC Delay,Medium,Escalated,4.0
7014590,105798,2023-05-23,Fraud Concern,Medium,Resolved,
7014591,111056,2023-03-24,Failed Payment,High,Unresolved,1.0
7014592,900033,2023-11-27,Failed Payment,High,Resolved,4.0
7014593,107317,2023-12-17,Failed Payment,Medium,Resolved,3.0
7014594,124680,2024-03-12,General,High,Resolved,4.0
7014595,111405,2023-10-30,Failed Payment,Medium,Resolved,5.0
7014596,110168,2023-11-20,Failed Payment,High,Resolved,3.0
7014597,129955,2023-01-17,Failed Payment,High,Resolved,4.0
7014598,121823,2023-01-18,Failed Payment,Medium,Resolved,4.0
7014599,107787,2023-10-25,Fraud Concern,High,Resolved,5.0
7014600,111563,2023-04-08,Card Blocked,Medium,Resolved,5.0
7014601,126883,2023-07-20,Fraud Concern,High,Resolved,4.0
7014602,124634,2024-04-01,Chargeback,Medium,Resolved,4.0
7014603,109302,2024-08-23,Chargeback,High,Resolved,4.0
7014604,109608,2024-10-13,Chargeback,Medium,Resolved,4.0
7014605,107321,2023-10-31,KYC Delay,High,Resolved,4.0
7014606,101883,2024-08-26,Fraud Concern,Critical,Resolved,4.0
7014607,127136,2023-09-30,Account Access,Low,Unresolved,1.0
7014608,117131,2024-11-02,Failed Payment,Medium,Escalated,3.0
7014609,108567,2024-07-20,Chargeback,High,Resolved,3.0
7014610,104523,2023-08-08,General,Low,Resolved,4.0
7014611,100648,2023-12-20,Account Access,Medium,Resolved,5.0
7014612,100378,2023-02-03,General,Low,Resolved,4.0
7014613,123123,2024-01-10,Failed Payment,Medium,Resolved,4.0
7014614,119793,2023-08-17,Failed Payment,Medium,Unresolved,
7014615,124048,2024-08-03,KYC Delay,Critical,Resolved,5.0
7014616,122387,2023-04-05,Account Access,Medium,Resolved,4.0
7014617,124828,2023-04-21,Chargeback,High,Unresolved,2.0
7014618,124906,2023-08-23,Loan Question,Low,Unresolved,1.0
7014619,110196,2024-10-15,Account Access,Medium,Resolved,
7014620,114418,2023-11-06,Account Access,High,Resolved,3.0
7014621,104442,2024-09-15,Chargeback,Medium,Resolved,3.0
7014622,104125,2023-09-22,Chargeback,Critical,Resolved,5.0
7014623,114745,2024-01-03,General,High,Resolved,4.0
7014624,106114,2023-01-11,Fraud Concern,Medium,Resolved,4.0
7014625,109843,2024-04-23,Loan Question,Medium,Resolved,4.0
7014626,105786,2023-10-18,Account Access,Low,Unresolved,2.0
7014627,103444,2024-02-12,Chargeback,Critical,Resolved,5.0
7014628,118171,2023-02-17,Card Blocked,Critical,Resolved,4.0
7014629,103007,2024-02-16,Account Access,Medium,Resolved,3.0
7014630,112864,2024-05-20,Fraud Concern,High,Resolved,5.0
7014631,121885,2023-10-31,KYC Delay,Medium,Resolved,5.0
7014632,129058,2024-04-18,Failed Payment,High,Resolved,4.0
7014633,100421,2024-08-09,Account Access,High,Resolved,4.0
7014634,106443,2024-12-30,Loan Question,Critical,Resolved,3.0
7014635,101700,2024-12-19,Failed Payment,High,Resolved,3.0
7014636,112184,2023-06-04,Failed Payment,Medium,Resolved,3.0
7014637,113566,2023-09-19,Card Blocked,Medium,Resolved,4.0
7014638,113860,2023-01-22,Account Access,Medium,Escalated,3.0
7014639,101718,2023-07-20,Failed Payment,Medium,Resolved,3.0
7014640,104132,2023-08-28,Fraud Concern,High,Resolved,5.0
7014641,129962,2024-01-25,Loan Question,Medium,Unresolved,1.0
7014642,129007,2024-09-29,Failed Payment,Medium,Resolved,4.0
7014643,110776,2024-10-21,KYC Delay,Critical,Resolved,5.0
7014644,116744,2023-12-10,Account Access,High,Escalated,3.0
7014645,108670,2023-04-19,Account Access,Medium,Resolved,3.0
7014646,126924,2024-01-06,Account Access,Critical,Resolved,4.0
7014647,111635,2024-12-15,Fraud Concern,Medium,Escalated,3.0
7014648,127432,2023-06-17,General,Low,Unresolved,
7014649,118070,2023-03-22,Account Access,Low,Resolved,4.0
7014650,102916,2024-11-03,Account Access,Low,Resolved,4.0
7014651,124992,2023-04-28,General,Medium,Escalated,3.0
7014652,117241,2024-05-21,Chargeback,Critical,Unresolved,2.0
7014653,112477,2023-04-09,KYC Delay,High,Resolved,3.0
7014654,104196,2023-03-29,General,High,Resolved,5.0
7014655,109889,2023-07-27,Failed Payment,High,Unresolved,1.0
7014656,110694,2023-08-23,Fraud Concern,Medium,Unresolved,2.0
7014657,116166,2023-06-29,Fraud Concern,High,Escalated,2.0
7014658,115764,2024-03-25,Card Blocked,Low,Resolved,
7014659,100505,2023-09-12,Fraud Concern,High,Resolved,4.0
7014660,123435,2024-03-21,Account Access,Medium,Resolved,4.0
7014661,123350,2023-08-21,Loan Question,Medium,Resolved,5.0
7014662,111879,2024-01-13,Account Access,Medium,Resolved,4.0
7014663,900348,2023-06-16,Fraud Concern,Critical,Resolved,5.0
7014664,117694,2024-10-04,Loan Question,Medium,Resolved,4.0
7014665,129371,2023-05-31,Chargeback,Critical,Resolved,5.0
7014666,125614,2023-06-11,Loan Question,Medium,Resolved,2.0
7014667,110540,2024-08-09,Card Blocked,Low,Resolved,4.0
7014668,122146,2024-07-15,Card Blocked,Medium,Resolved,3.0
7014669,124061,2024-11-06,Failed Payment,Medium,Resolved,5.0
7014670,124576,2024-03-08,Account Access,Medium,Resolved,3.0
7014671,122588,2024-02-22,Loan Question,Critical,Resolved,4.0
7014672,123117,2024-02-21,Failed Payment,High,Resolved,
7014673,116796,2023-09-23,Failed Payment,High,Resolved,3.0
7014674,111403,2023-04-10,Failed Payment,High,Resolved,5.0
7014675,115565,2024-04-08,General,Critical,Resolved,5.0
7014676,900311,2023-11-22,Chargeback,Critical,Resolved,3.0
7014677,104078,2023-08-17,Account Access,Medium,Unresolved,2.0
7014678,900057,2023-11-11,Card Blocked,Low,Resolved,4.0
7014679,103650,2023-11-10,Loan Question,Medium,Resolved,3.0
7014680,100847,2023-10-07,Account Access,Low,Resolved,
7014681,103355,2023-08-24,Account Access,Low,Resolved,4.0
7014682,122647,2024-07-21,Failed Payment,High,Resolved,4.0
7014683,112780,2024-10-06,Loan Question,Low,Resolved,4.0
7014684,127946,2024-12-21,Failed Payment,Critical,Unresolved,2.0
7014685,127944,2023-06-21,Chargeback,High,Unresolved,2.0
7014686,127981,2023-07-09,Account Access,High,Resolved,5.0
7014687,124671,2024-11-08,General,Medium,Resolved,3.0
7014688,117407,2023-07-08,General,Medium,Resolved,4.0
7014689,109155,2024-01-12,Chargeback,High,Resolved,5.0
7014690,121598,2024-01-19,Failed Payment,Critical,Resolved,3.0
7014691,112820,2023-04-27,General,High,Resolved,4.0
7014692,112155,2024-11-09,Chargeback,Medium,Resolved,5.0
7014693,128375,2024-01-03,Failed Payment,Critical,Resolved,5.0
7014694,121718,2023-09-30,Card Blocked,Medium,Resolved,3.0
7014695,104202,2023-06-18,Account Access,Medium,Escalated,4.0
7014696,107976,2024-05-24,Account Access,Low,Resolved,4.0
7014697,101654,2024-05-09,Account Access,Low,Resolved,3.0
7014698,105578,2023-02-01,Chargeback,High,Escalated,
7014699,103171,2024-06-01,Account Access,High,Escalated,3.0
7014700,101579,2024-09-23,Card Blocked,High,Resolved,
7014701,111938,2023-05-08,Failed Payment,Critical,Resolved,3.0
7014702,110476,2024-01-26,General,Medium,Unresolved,2.0
7014703,100835,2024-02-12,Chargeback,High,Resolved,5.0
7014704,129984,2023-10-24,General,Low,Resolved,5.0
7014705,115291,2024-04-12,Card Blocked,Critical,Resolved,5.0
7014706,114237,2024-07-06,Failed Payment,Medium,Resolved,4.0
7014707,129261,2024-11-28,KYC Delay,Low,Resolved,4.0
7014708,106448,2023-03-26,Card Blocked,Medium,Resolved,4.0
7014709,117647,2024-10-26,Account Access,Medium,Unresolved,3.0
7014710,112484,2024-12-26,KYC Delay,Low,Unresolved,1.0
7014711,120471,2023-04-10,Account Access,Medium,Resolved,4.0
7014712,129045,2024-02-29,Failed Payment,Medium,Resolved,4.0
7014713,105917,2023-07-28,Card Blocked,Low,Resolved,4.0
7014714,122476,2024-05-08,General,Medium,Resolved,5.0
7014715,115009,2024-04-03,Fraud Concern,High,Resolved,3.0
7014716,109390,2023-08-29,General,Low,Resolved,
7014717,111612,2024-01-12,General,High,Resolved,4.0
7014718,121642,2024-02-16,Account Access,Medium,Resolved,5.0
7014719,111501,2024-09-27,Chargeback,High,Resolved,5.0
7014720,119828,2024-05-18,Account Access,Medium,Resolved,4.0
7014721,118330,2024-12-08,Fraud Concern,High,Resolved,
7014722,124872,2024-01-20,Failed Payment,Medium,Resolved,5.0
7014723,116071,2023-02-20,Account Access,Low,Resolved,3.0
7014724,122740,2024-11-12,Failed Payment,High,Resolved,
7014725,106218,2023-10-25,Loan Question,Medium,Resolved,4.0
7014726,106327,2023-04-04,Loan Question,High,Resolved,4.0
7014727,112176,2024-03-30,General,Low,Resolved,5.0
7014728,111043,2024-10-06,Loan Question,Medium,Escalated,3.0
7014729,125329,2024-05-20,Account Access,Medium,Resolved,3.0
7014730,900406,2024-01-31,KYC Delay,Medium,Escalated,3.0
7014731,101890,2023-09-17,KYC Delay,Low,Unresolved,1.0
7014732,107225,2024-12-30,General,Medium,Resolved,4.0
7014733,119872,2023-08-09,KYC Delay,Low,Resolved,4.0
7014734,114565,2024-01-21,Account Access,Medium,Resolved,2.0
7014735,129023,2024-09-28,Chargeback,Medium,Resolved,3.0
7014736,102368,2024-05-19,Card Blocked,Medium,Resolved,4.0
7014737,129720,2024-04-03,Loan Question,Medium,Resolved,4.0
7014738,120466,2023-04-03,Card Blocked,High,Resolved,5.0
7014739,125735,2023-09-14,Failed Payment,Medium,Resolved,4.0
7014740,117372,2023-01-21,Account Access,Critical,Resolved,4.0
7014741,113206,2023-09-27,KYC Delay,Medium,Unresolved,1.0
7014742,110075,2024-06-20,Failed Payment,Medium,Resolved,4.0
7014743,128152,2023-11-22,Loan Question,Medium,Resolved,4.0
7014744,120573,2023-09-09,Fraud Concern,High,Escalated,2.0
7014745,105740,2024-08-06,Card Blocked,High,Resolved,4.0
7014746,114083,2023-04-29,Card Blocked,Medium,Resolved,4.0
7014747,124831,2023-12-29,KYC Delay,High,Escalated,3.0
7014748,122126,2024-01-15,KYC Delay,Critical,Resolved,4.0
7014749,105732,2024-11-02,Card Blocked,High,Resolved,5.0
7014750,127043,2024-10-05,Account Access,High,Escalated,4.0
7014751,113912,2024-10-23,Account Access,Medium,Resolved,5.0
7014752,126214,2023-12-07,General,Medium,Resolved,
7014753,102763,2024-12-10,Fraud Concern,High,Resolved,3.0
7014754,114740,2023-07-19,General,Medium,Resolved,4.0
7014755,104221,2023-02-12,Account Access,Medium,Resolved,3.0
7014756,111972,2023-08-19,General,Medium,Resolved,5.0
7014757,116022,2023-01-20,KYC Delay,Low,Unresolved,2.0
7014758,112901,2023-12-03,Failed Payment,High,Resolved,4.0
7014759,104517,2023-06-26,KYC Delay,High,Resolved,4.0
7014760,118935,2023-03-25,Failed Payment,High,Resolved,5.0
7014761,115990,2023-03-30,Account Access,High,Unresolved,2.0
7014762,117171,2024-03-06,Chargeback,High,Unresolved,2.0
7014763,125081,2024-07-17,Account Access,Low,Resolved,5.0
7014764,129550,2024-01-25,Card Blocked,High,Resolved,4.0
7014765,123660,2023-03-23,Loan Question,Medium,Resolved,4.0
7014766,114327,2024-01-25,Failed Payment,Medium,Resolved,4.0
7014767,121608,2024-02-19,Loan Question,Low,Resolved,4.0
7014768,110082,2024-10-18,Chargeback,High,Resolved,5.0
7014769,123165,2024-02-03,Failed Payment,Medium,Resolved,2.0
7014770,111869,2024-10-01,Account Access,High,Resolved,4.0
7014771,124376,2024-09-23,Card Blocked,High,Resolved,5.0
7014772,112780,2024-05-27,Loan Question,High,Resolved,4.0
7014773,104412,2023-12-01,KYC Delay,Low,Resolved,4.0
7014774,121466,2024-05-30,Failed Payment,Critical,Resolved,4.0
7014775,103770,2023-02-05,Chargeback,High,Resolved,5.0
7014776,113216,2024-12-04,Failed Payment,Medium,Resolved,2.0
7014777,115209,2023-03-03,Account Access,Medium,Resolved,5.0
7014778,120793,2023-06-19,General,Medium,Resolved,4.0
7014779,110304,2024-02-05,Card Blocked,Medium,Resolved,
7014780,129968,2023-10-04,Card Blocked,Medium,Unresolved,1.0
7014781,109048,2023-05-30,Chargeback,High,Resolved,4.0
7014782,102693,2024-12-05,Chargeback,High,Resolved,5.0
7014783,129857,2024-01-11,Failed Payment,High,Resolved,4.0
7014784,126342,2024-08-05,Card Blocked,Low,Escalated,3.0
7014785,107461,2023-11-11,General,High,Resolved,
7014786,118746,2024-02-25,Failed Payment,High,Resolved,5.0
7014787,100288,2023-05-06,Account Access,High,Resolved,4.0
7014788,107604,2023-01-01,Account Access,Medium,Resolved,4.0
7014789,120789,2023-05-24,General,Low,Unresolved,
7014790,129582,2024-05-02,KYC Delay,High,Unresolved,
7014791,113568,2024-03-30,Account Access,Low,Resolved,4.0
7014792,118021,2023-09-22,Failed Payment,High,Resolved,
7014793,124383,2024-04-04,Account Access,High,Resolved,4.0
7014794,115367,2023-09-23,Card Blocked,Low,Resolved,
7014795,117080,2023-02-18,Account Access,Critical,Resolved,4.0
7014796,101583,2024-05-06,Card Blocked,Medium,Resolved,5.0
7014797,113640,2023-06-22,Account Access,Medium,Resolved,4.0
7014798,109235,2023-06-27,Card Blocked,Medium,Resolved,4.0
7014799,102658,2023-02-10,Fraud Concern,High,Unresolved,2.0
7014800,125114,2024-06-12,Failed Payment,Medium,Resolved,5.0
7014801,103822,2023-06-09,Failed Payment,High,Resolved,4.0
7014802,111188,2024-09-19,Loan Question,Low,Escalated,3.0
7014803,122500,2024-04-02,Failed Payment,High,Resolved,
7014804,115406,2024-06-08,Account Access,Low,Resolved,2.0
7014805,110628,2023-07-23,Fraud Concern,High,Resolved,4.0
7014806,121710,2024-10-25,Failed Payment,High,Resolved,5.0
7014807,103930,2024-06-06,Card Blocked,High,Escalated,5.0
7014808,103323,2024-02-24,General,Medium,Resolved,
7014809,119916,2023-11-22,KYC Delay,Low,Resolved,5.0
7014810,125839,2023-01-18,Failed Payment,High,Resolved,4.0
7014811,110499,2024-09-25,Failed Payment,Medium,Resolved,4.0
7014812,120048,2023-04-29,Account Access,Medium,Resolved,4.0
7014813,103132,2024-10-31,Card Blocked,Low,Escalated,1.0
7014814,900324,2024-10-07,Account Access,Medium,Resolved,4.0
7014815,107444,2023-07-20,Account Access,Low,Resolved,4.0
7014816,110828,2024-10-23,Failed Payment,High,Unresolved,1.0
7014817,108251,2023-09-17,Failed Payment,Medium,Resolved,4.0
7014818,106764,2024-01-11,Failed Payment,Medium,Unresolved,2.0
7014819,101841,2023-11-15,Chargeback,Medium,Resolved,3.0
7014820,118248,2023-04-14,Loan Question,Medium,Unresolved,2.0
7014821,106774,2024-04-21,Chargeback,High,Resolved,4.0
7014822,122216,2023-05-13,Loan Question,High,Resolved,4.0
7014823,115185,2023-03-01,Fraud Concern,High,Resolved,3.0
7014824,127225,2023-09-13,Account Access,Low,Resolved,4.0
7014825,100921,2024-01-04,Fraud Concern,Medium,Resolved,5.0
7014826,114123,2023-07-23,Failed Payment,High,Resolved,4.0
7014827,101341,2023-12-13,Account Access,Medium,Resolved,4.0
7014828,120023,2023-02-20,Account Access,Medium,Resolved,4.0
7014829,124899,2024-06-26,Card Blocked,Medium,Resolved,4.0
7014830,122558,2024-11-25,Loan Question,Medium,Escalated,2.0
7014831,121854,2024-12-11,Card Blocked,High,Resolved,5.0
7014832,100001,2023-02-28,Chargeback,Medium,Resolved,4.0
7014833,123184,2024-04-04,Account Access,Low,Resolved,4.0
7014834,103987,2024-02-03,General,Medium,Resolved,5.0
7014835,900124,2023-07-09,Card Blocked,High,Unresolved,1.0
7014836,127215,2024-02-27,General,Medium,Unresolved,2.0
7014837,123606,2024-08-16,General,Low,Unresolved,1.0
7014838,109744,2023-12-31,Chargeback,High,Resolved,
7014839,129409,2024-09-15,Failed Payment,Medium,Resolved,5.0
7014840,109999,2024-09-05,Fraud Concern,High,Resolved,3.0
7014841,110737,2023-12-21,Failed Payment,High,Resolved,4.0
7014842,116319,2023-05-28,Loan Question,Medium,Resolved,5.0
7014843,125418,2023-04-17,Card Blocked,High,Resolved,3.0
7014844,129514,2024-03-04,General,High,Resolved,3.0
7014845,109404,2023-09-02,Failed Payment,Medium,Escalated,2.0
7014846,110163,2023-03-16,Loan Question,Critical,Escalated,4.0
7014847,103846,2023-02-20,Chargeback,High,Resolved,
7014848,104498,2024-10-15,Chargeback,Medium,Resolved,4.0
7014849,127276,2024-11-17,Fraud Concern,High,Unresolved,3.0
7014850,115045,2024-12-25,Account Access,High,Resolved,5.0
7014851,125916,2024-08-26,Chargeback,Medium,Resolved,5.0
7014852,124905,2023-08-31,Account Access,Low,Resolved,4.0
7014853,103067,2024-11-08,Failed Payment,Critical,Resolved,4.0
7014854,103556,2023-10-06,Account Access,Low,Resolved,4.0
7014855,103665,2023-03-19,General,Low,Resolved,5.0
7014856,122388,2024-08-13,Card Blocked,High,Resolved,
7014857,116287,2023-10-16,Card Blocked,High,Escalated,
7014858,101021,2023-01-03,Failed Payment,Critical,Unresolved,2.0
7014859,119573,2023-03-08,Failed Payment,Medium,Unresolved,1.0
7014860,121544,2024-04-17,Loan Question,High,Resolved,3.0
7014861,112739,2024-08-30,Account Access,Medium,Escalated,3.0
7014862,126418,2023-09-20,Fraud Concern,High,Resolved,4.0
7014863,125449,2023-12-17,General,Medium,Resolved,4.0
7014864,112210,2024-02-03,Card Blocked,Medium,Resolved,5.0
7014865,124870,2023-10-31,Failed Payment,High,Resolved,5.0
7014866,127523,2024-02-15,Chargeback,Medium,Resolved,5.0
7014867,129679,2023-12-15,Fraud Concern,High,Resolved,5.0
7014868,129853,2024-09-12,KYC Delay,Low,Resolved,4.0
7014869,107083,2024-01-16,Loan Question,Medium,Escalated,4.0
7014870,110667,2024-10-13,Loan Question,Medium,Resolved,3.0
7014871,113031,2023-05-01,Account Access,High,Resolved,3.0
7014872,107371,2023-11-14,General,Medium,Unresolved,1.0
7014873,103607,2024-06-04,KYC Delay,Medium,Resolved,3.0
7014874,121367,2023-02-20,KYC Delay,Low,Resolved,5.0
7014875,122299,2023-11-15,General,Critical,Resolved,4.0
7014876,120345,2024-05-04,Failed Payment,High,Resolved,2.0
7014877,111798,2023-03-30,Failed Payment,High,Resolved,5.0
7014878,126866,2023-08-17,Account Access,Low,Resolved,
7014879,900354,2023-03-09,Account Access,Medium,Escalated,2.0
7014880,103176,2023-12-09,Failed Payment,Critical,Resolved,4.0
7014881,119021,2024-02-15,Failed Payment,High,Resolved,3.0
7014882,111217,2024-06-13,Account Access,Medium,Resolved,3.0
7014883,116155,2023-03-17,Loan Question,Medium,Resolved,3.0
7014884,106467,2023-07-27,Failed Payment,High,Resolved,5.0
7014885,116338,2023-07-20,Chargeback,High,Resolved,5.0
7014886,113482,2024-05-04,Card Blocked,Low,Escalated,3.0
7014887,117856,2023-04-04,Account Access,High,Unresolved,2.0
7014888,120845,2024-03-29,KYC Delay,Critical,Resolved,4.0
7014889,114067,2024-09-01,Card Blocked,Medium,Unresolved,2.0
7014890,104976,2023-10-26,Loan Question,Medium,Resolved,5.0
7014891,103238,2023-03-04,KYC Delay,Medium,Resolved,5.0
7014892,124422,2024-12-24,Failed Payment,Medium,Resolved,3.0
7014893,112479,2023-09-30,Fraud Concern,High,Resolved,5.0
7014894,101564,2023-04-26,General,High,Escalated,3.0
7014895,106427,2023-08-26,Fraud Concern,High,Unresolved,1.0
7014896,114515,2023-02-17,KYC Delay,Medium,Resolved,4.0
