loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_status,start_date,default_flag
6003807,126086,Consumer Credit,34299.68,12.17,Active,2023-07-11,False
6003808,900116,Overdraft Credit,3771.41,11.21,Active,2024-05-13,False
6003809,112530,Personal Loan,19791.15,14.49,Defaulted,2024-09-01,True
6003810,108218,Personal Loan,34466.11,9.94,Closed,2022-11-27,False
6003811,119117,Personal Loan,2251.87,7.04,Active,2024-02-28,False
6003812,115940,Personal Loan,9363.21,12.19,Active,2024-08-06,False
6003813,129701,Consumer Credit,80900.67,10.0,Closed,2024-06-06,False
6003814,102275,Overdraft Credit,5358.97,13.38,Active,2024-06-04,False
6003815,116161,Consumer Credit,24104.13,11.51,Active,2022-07-22,False
6003816,102357,Personal Loan,6727.29,11.35,Closed,2023-04-29,False
6003817,118131,Personal Loan,24507.36,12.08,Active,2024-01-19,False
6003818,129222,Overdraft Credit,1776.64,10.58,Active,2022-10-16,False
6003819,118586,Personal Loan,8542.21,7.31,Active,2023-08-25,False
6003820,113012,SMB Loan,19264.01,10.27,Active,2024-02-20,False
6003821,121312,SMB Loan,4235.32,11.93,Active,2023-04-28,False
6003822,128946,SMB Loan,6883.15,11.1,Active,2023-11-17,False
6003823,109702,SMB Loan,14358.35,6.42,Closed,2024-09-28,False
6003824,129430,Personal Loan,15612.05,7.64,Active,2023-05-28,False
6003825,101831,SMB Loan,17547.62,5.35,Active,2024-06-07,False
6003826,900402,Personal Loan,23530.67,6.89,Closed,2023-07-01,False
6003827,117773,Consumer Credit,18380.97,13.42,Active,2024-01-14,False
6003828,109802,Consumer Credit,12701.04,5.13,Active,2022-09-26,False
6003829,124002,Consumer Credit,13680.24,5.98,Active,2022-12-20,False
6003830,900092,Consumer Credit,10159.92,14.58,Active,2024-05-28,False
6003831,107472,Consumer Credit,4824.86,12.46,Active,2024-07-21,False
6003832,108781,Personal Loan,7360.87,5.56,Active,2023-08-16,False
6003833,102827,SMB Loan,11756.2,13.74,Active,2024-09-23,False
6003834,127694,Personal Loan,5880.4,10.09,Active,2024-09-19,False
6003835,124623,Overdraft Credit,48665.27,10.15,Closed,2023-11-08,False
6003836,124862,Consumer Credit,8304.85,14.65,Active,2024-06-07,False
6003837,107241,Personal Loan,21788.01,6.88,Active,2022-12-23,False
6003838,123937,Consumer Credit,7331.33,15.53,Closed,2023-05-02,False
6003839,112498,Personal Loan,6673.95,10.69,Active,2024-05-03,False
6003840,121919,Consumer Credit,11089.91,8.63,Active,2024-01-30,False
6003841,101287,Personal Loan,13429.97,10.17,Defaulted,2024-01-28,True
6003842,106759,Personal Loan,4818.91,8.3,Active,2023-01-26,False
6003843,124772,Personal Loan,12264.62,6.45,Active,2024-01-27,False
6003844,111006,Consumer Credit,24525.46,10.98,Active,2023-05-25,False
6003845,108792,Personal Loan,15073.58,5.75,Active,2023-01-19,False
6003846,129596,Personal Loan,4213.38,12.44,Active,2022-06-10,False
6003847,109985,SMB Loan,2636.32,14.96,Active,2024-09-28,False
6003848,120010,Personal Loan,3989.85,7.93,Closed,2023-09-22,False
6003849,115019,Consumer Credit,12626.27,7.6,Closed,2022-10-13,False
6003850,127253,Overdraft Credit,15277.64,10.9,Active,2023-01-01,False
6003851,104217,Personal Loan,7587.1,8.76,Active,2022-11-16,False
6003852,118458,Consumer Credit,11205.18,7.02,Active,2023-11-08,False
6003853,125451,Overdraft Credit,3094.08,14.71,Closed,2022-07-21,False
6003854,112935,Consumer Credit,11765.83,13.07,Closed,2024-06-17,False
6003855,900407,SMB Loan,8232.92,16.08,Active,2023-06-30,False
6003856,124676,SMB Loan,6298.15,15.42,Active,2024-07-04,False
6003857,105704,SMB Loan,10012.45,12.85,Active,2022-12-06,False
6003858,106650,Personal Loan,13372.79,12.21,Defaulted,2024-05-01,True
6003859,110963,Overdraft Credit,2921.74,11.85,Closed,2023-10-24,False
6003860,108319,SMB Loan,30454.02,10.82,Active,2022-11-23,False
6003861,112062,SMB Loan,46532.9,11.16,Active,2024-05-21,False
6003862,127021,Consumer Credit,12039.37,5.39,Active,2023-04-23,False
6003863,104026,Personal Loan,4555.21,12.8,Active,2024-07-13,False
6003864,900454,Personal Loan,25779.46,11.68,Active,2023-04-16,False
6003865,109104,SMB Loan,22145.8,9.39,Active,2023-03-12,False
6003866,105724,Consumer Credit,4229.52,16.38,Active,2023-04-13,False
6003867,126832,Consumer Credit,5515.88,15.51,Closed,2023-08-06,False
6003868,111722,Personal Loan,3381.18,9.34,Active,2022-08-17,False
6003869,124700,Personal Loan,8220.97,13.36,Closed,2022-10-02,False
6003870,121207,Personal Loan,9332.81,9.06,Closed,2022-06-19,False
6003871,129493,Consumer Credit,4985.72,11.86,Active,2024-04-10,False
6003872,111910,Personal Loan,17611.98,6.81,Closed,2022-07-08,False
6003873,119975,Overdraft Credit,36043.44,14.3,Active,2023-10-09,False
6003874,129411,Consumer Credit,6374.69,12.12,Active,2023-09-11,False
6003875,117769,Overdraft Credit,4862.17,11.41,Active,2022-06-14,False
6003876,122088,Overdraft Credit,7770.44,12.72,Active,2024-05-14,False
6003877,129551,Consumer Credit,3996.98,15.98,Active,2024-05-23,False
6003878,112844,Consumer Credit,6609.6,13.87,Closed,2024-01-20,False
6003879,128799,Consumer Credit,3176.86,6.89,Active,2023-12-26,False
6003880,105455,Overdraft Credit,3318.61,8.38,Active,2024-08-13,False
6003881,126033,SMB Loan,15796.47,5.4,Active,2024-08-09,False
6003882,105884,SMB Loan,20567.48,12.19,Active,2023-05-02,False
6003883,116795,Consumer Credit,19455.89,4.7,Active,2023-07-24,False
6003884,111808,Consumer Credit,17310.13,7.22,Active,2022-08-19,False
6003885,110205,Personal Loan,10133.99,12.81,Closed,2022-10-21,False
6003886,107720,Consumer Credit,11788.83,7.27,Active,2022-08-23,False
6003887,120125,Consumer Credit,16822.7,14.21,Closed,2024-08-10,False
6003888,112905,SMB Loan,10706.82,11.17,Active,2024-06-29,False
6003889,124197,SMB Loan,23293.39,9.42,Active,2024-07-30,False
6003890,112720,Overdraft Credit,6578.02,10.79,Active,2023-06-18,False
6003891,129452,Consumer Credit,24090.75,12.97,Active,2023-06-09,False
6003892,111012,Consumer Credit,28900.53,11.98,Active,2023-10-04,False
6003893,126264,Personal Loan,8497.65,7.34,Active,2023-02-17,False
6003894,128230,Consumer Credit,18942.61,7.93,Active,2023-06-10,False
6003895,115579,Consumer Credit,31205.76,12.48,Active,2022-09-24,False
6003896,125347,Personal Loan,19108.55,5.58,Defaulted,2023-09-20,True
6003897,112337,Personal Loan,6967.37,15.47,Active,2023-04-30,False
6003898,111636,Consumer Credit,16253.17,12.84,Active,2022-06-18,False
6003899,123300,Consumer Credit,6179.47,9.31,Active,2023-03-26,False
6003900,127065,Personal Loan,5812.76,9.8,Closed,2024-06-29,False
6003901,120501,Consumer Credit,8858.93,11.39,Active,2022-09-23,False
6003902,124401,Consumer Credit,11422.0,4.93,Defaulted,2024-08-05,True
6003903,118104,Overdraft Credit,6485.07,5.95,Active,2023-08-24,False
6003904,122647,Consumer Credit,32604.59,9.17,Active,2023-10-05,False
6003905,114247,Personal Loan,12767.76,7.44,Closed,2023-02-01,False
6003906,108373,Overdraft Credit,45636.72,14.71,Closed,2023-10-08,False
6003907,117751,Overdraft Credit,9006.41,6.04,Active,2024-01-11,False
6003908,117510,Consumer Credit,8682.24,14.16,Closed,2024-05-22,False
6003909,126002,SMB Loan,14175.64,12.22,Closed,2024-09-28,False
6003910,123681,Personal Loan,31988.91,14.32,Closed,2024-08-18,False
6003911,112151,Personal Loan,12793.71,8.43,Active,2024-04-03,False
6003912,104785,Consumer Credit,6235.05,15.94,Closed,2024-07-28,False
6003913,900311,Personal Loan,30149.05,6.41,Active,2023-03-15,False
6003914,128182,Personal Loan,6242.48,13.76,Active,2024-02-08,False
6003915,102483,Personal Loan,21278.94,11.81,Active,2023-10-30,False
6003916,117279,Consumer Credit,16428.78,9.74,Active,2022-11-04,False
6003917,107016,Personal Loan,8247.6,7.78,Active,2022-08-19,False
6003918,127137,Personal Loan,13126.29,4.69,Active,2023-01-14,False
6003919,100512,Consumer Credit,1140.77,5.95,Active,2023-07-09,False
6003920,120602,Personal Loan,4913.86,8.68,Closed,2024-07-05,False
6003921,113647,Consumer Credit,14505.0,8.62,Closed,2024-09-14,False
6003922,125067,SMB Loan,14158.94,11.36,Active,2023-09-21,False
6003923,103730,Overdraft Credit,3435.85,13.04,Active,2022-09-07,False
6003924,129949,Consumer Credit,3614.34,15.22,Closed,2023-03-02,False
6003925,124107,Consumer Credit,8509.76,6.22,Defaulted,2022-10-03,True
6003926,105832,Consumer Credit,16810.18,11.4,Active,2022-08-06,False
6003927,127828,Consumer Credit,10243.39,10.03,Active,2024-05-20,False
6003928,112103,Personal Loan,4917.7,11.25,Active,2024-02-07,False
6003929,105157,Personal Loan,17415.18,6.84,Closed,2022-12-10,False
6003930,119211,SMB Loan,11928.18,10.94,Active,2022-10-13,False
6003931,126839,Personal Loan,24275.03,14.21,Active,2022-06-11,False
6003932,126019,Personal Loan,7011.34,7.69,Closed,2023-09-30,False
6003933,110248,Personal Loan,15038.47,9.36,Active,2022-09-02,False
6003934,125862,Consumer Credit,8355.09,10.67,Active,2022-07-28,False
6003935,104866,Consumer Credit,21636.18,10.91,Defaulted,2023-08-12,True
6003936,107360,Overdraft Credit,19952.75,15.85,Closed,2023-06-13,False
6003937,125038,SMB Loan,30075.7,11.82,Closed,2023-04-11,False
6003938,101811,Consumer Credit,15976.58,11.4,Active,2022-11-20,False
6003939,110596,Consumer Credit,6124.42,5.22,Active,2024-03-17,False
6003940,123398,Personal Loan,14852.34,5.69,Active,2023-10-02,False
6003941,128216,Overdraft Credit,5931.58,5.92,Active,2023-10-23,False
6003942,117134,Personal Loan,20210.81,5.28,Active,2024-06-07,False
6003943,122073,Personal Loan,4944.95,4.64,Active,2024-08-15,False
6003944,108365,Personal Loan,10375.95,11.35,Closed,2022-06-14,False
6003945,109946,Consumer Credit,8530.53,16.37,Active,2024-05-13,False
6003946,109852,Personal Loan,13172.35,15.77,Active,2023-06-16,False
6003947,121460,Consumer Credit,4638.75,11.04,Active,2023-09-12,False
6003948,111529,Personal Loan,14408.76,10.59,Closed,2023-01-21,False
6003949,129891,Personal Loan,23024.55,11.4,Active,2022-07-07,False
6003950,118977,Personal Loan,11393.85,9.76,Active,2024-09-03,False
6003951,104193,SMB Loan,9465.18,16.38,Closed,2022-06-03,False
6003952,107573,Consumer Credit,7626.54,13.26,Active,2022-12-04,False
6003953,119199,SMB Loan,6676.82,12.14,Active,2023-10-05,False
6003954,108770,Overdraft Credit,4188.18,11.78,Active,2022-09-27,False
6003955,117985,Personal Loan,12455.26,10.57,Active,2023-06-03,False
6003956,112493,Consumer Credit,6309.79,6.14,Active,2022-06-28,False
6003957,125063,Personal Loan,10152.08,13.31,Active,2023-02-19,False
6003958,101894,SMB Loan,12660.02,8.02,Active,2022-11-21,False
6003959,120103,SMB Loan,8415.93,5.35,Active,2024-07-15,False
6003960,126048,Personal Loan,2303.2,7.66,Defaulted,2024-08-16,True
6003961,124066,Consumer Credit,6375.69,16.43,Active,2023-06-12,False
6003962,106420,Consumer Credit,7672.76,16.34,Closed,2024-09-30,False
6003963,900001,SMB Loan,9012.05,16.19,Active,2022-12-20,False
6003964,111112,Personal Loan,31580.24,8.34,Active,2024-04-10,False
6003965,103562,Personal Loan,22855.58,16.49,Closed,2024-06-18,False
6003966,112915,SMB Loan,7345.37,9.86,Closed,2022-12-31,False
6003967,127560,Overdraft Credit,9236.29,14.1,Active,2023-12-22,False
6003968,101166,SMB Loan,11691.4,4.97,Closed,2023-03-24,False
6003969,116392,Overdraft Credit,2653.43,6.28,Active,2023-05-08,False
6003970,107859,Personal Loan,6441.32,7.99,Active,2024-08-16,False
6003971,123664,SMB Loan,10401.77,9.03,Active,2023-02-10,False
6003972,128320,SMB Loan,24175.54,13.89,Active,2024-01-30,False
6003973,119023,Personal Loan,10492.18,10.84,Defaulted,2024-06-27,True
6003974,120156,Overdraft Credit,12861.77,10.47,Closed,2022-09-15,False
6003975,100641,Personal Loan,6616.32,12.13,Active,2022-10-16,False
6003976,113963,Consumer Credit,3005.81,6.05,Active,2023-07-31,False
6003977,100811,Personal Loan,24176.1,4.68,Closed,2023-02-12,False
6003978,110069,Consumer Credit,5438.03,9.84,Active,2023-09-09,False
6003979,122372,Personal Loan,17885.69,15.86,Closed,2023-11-28,False
6003980,108069,Personal Loan,38922.23,16.15,Active,2023-04-04,False
6003981,103580,SMB Loan,53705.17,16.33,Closed,2024-04-03,False
6003982,103877,SMB Loan,10856.06,9.38,Active,2023-12-04,False
6003983,106268,Personal Loan,4706.2,10.59,Closed,2023-02-10,False
6003984,121423,Personal Loan,8828.4,8.06,Active,2024-09-03,False
6003985,116217,SMB Loan,18956.34,13.48,Closed,2024-09-10,False
6003986,113176,Personal Loan,6623.64,13.37,Closed,2023-01-17,False
6003987,100115,Consumer Credit,4042.11,13.5,Closed,2024-03-05,False
6003988,121889,SMB Loan,13582.75,9.9,Active,2023-03-07,False
6003989,122374,Personal Loan,2325.6,11.33,Defaulted,2023-03-11,True
6003990,120972,Consumer Credit,4437.85,5.31,Closed,2024-05-06,False
6003991,101083,Overdraft Credit,4111.65,13.33,Active,2023-02-12,False
6003992,124393,SMB Loan,16047.29,8.29,Active,2023-11-16,False
6003993,104067,Personal Loan,5145.84,14.3,Active,2024-06-11,False
6003994,119411,Personal Loan,9386.19,10.2,Active,2024-08-23,False
6003995,117728,SMB Loan,9583.61,14.46,Active,2024-05-25,False
6003996,107699,Personal Loan,20476.56,5.29,Active,2023-03-28,False
6003997,108464,Personal Loan,1890.36,13.65,Active,2024-08-01,False
6003998,101325,SMB Loan,5536.49,5.34,Active,2023-10-04,False
6003999,117479,Personal Loan,9348.37,10.49,Active,2023-08-03,False
6004000,111997,SMB Loan,19095.25,9.32,Closed,2024-02-16,False
6004001,108468,Consumer Credit,4831.91,13.0,Defaulted,2022-11-21,True
6004002,113078,Personal Loan,2492.64,15.23,Active,2023-05-26,False
6004003,101626,Consumer Credit,12805.43,7.91,Closed,2023-07-13,False
6004004,102260,Consumer Credit,30380.58,16.36,Defaulted,2024-05-18,True
6004005,125470,Personal Loan,6991.51,6.39,Closed,2022-12-02,False
6004006,105464,Consumer Credit,13986.57,14.48,Active,2023-03-03,False
6004007,128039,Personal Loan,18745.06,13.48,Closed,2023-11-16,False
6004008,113633,SMB Loan,4109.7,12.22,Active,2022-11-06,False
6004009,114816,Personal Loan,4058.73,15.76,Active,2022-09-21,False
6004010,115279,Personal Loan,11112.25,6.97,Active,2022-12-23,False
6004011,109524,Consumer Credit,22297.93,8.92,Active,2023-04-23,False
6004012,103304,Consumer Credit,27702.54,14.53,Closed,2023-09-24,False
6004013,114159,Personal Loan,50123.89,15.98,Active,2022-06-28,False
6004014,129860,Consumer Credit,29247.54,7.93,Defaulted,2023-08-25,True
6004015,129754,SMB Loan,27792.75,8.68,Active,2022-07-15,False
6004016,111089,Personal Loan,14347.95,5.25,Closed,2022-07-30,False
6004017,108570,Overdraft Credit,6310.2,9.45,Active,2023-04-27,False
6004018,122254,Personal Loan,64331.17,16.35,Active,2024-06-23,False
6004019,126850,Consumer Credit,4832.33,6.75,Active,2022-08-13,False
6004020,101099,Personal Loan,15006.67,7.36,Closed,2024-06-06,False
6004021,125243,Overdraft Credit,7001.16,12.74,Active,2023-07-22,False
6004022,119405,Personal Loan,13229.05,7.58,Active,2024-05-20,False
6004023,127950,Overdraft Credit,12323.55,15.93,Active,2024-03-16,False
6004024,106226,Consumer Credit,7588.36,8.28,Closed,2023-03-26,False
6004025,125392,SMB Loan,11400.69,14.53,Active,2024-02-21,False
6004026,112227,SMB Loan,23212.02,7.86,Closed,2022-09-24,False
6004027,100650,Consumer Credit,5429.24,13.93,Closed,2024-01-31,False
6004028,113580,Personal Loan,4980.51,14.5,Active,2024-04-10,False
6004029,111615,Personal Loan,22475.94,15.29,Active,2023-09-06,False
6004030,108571,SMB Loan,18608.92,6.49,Closed,2024-03-17,False
6004031,126852,Overdraft Credit,12670.45,6.53,Active,2022-10-30,False
6004032,113107,Personal Loan,10162.8,5.82,Closed,2023-07-13,False
6004033,117584,Overdraft Credit,18883.76,15.08,Active,2022-06-03,False
6004034,123085,Personal Loan,10248.61,9.53,Active,2023-07-27,False
6004035,129782,Consumer Credit,11722.77,9.97,Active,2024-06-11,False
6004036,113943,Consumer Credit,13618.32,16.42,Active,2024-03-23,False
6004037,113610,Personal Loan,2591.2,6.33,Active,2022-10-23,False
6004038,113358,Consumer Credit,6866.48,6.59,Active,2023-10-26,False
6004039,128594,SMB Loan,6512.41,16.34,Active,2023-09-16,False
6004040,119746,Personal Loan,5754.04,4.75,Active,2024-06-21,False
6004041,109671,SMB Loan,6973.05,10.35,Active,2024-07-04,False
6004042,103655,SMB Loan,22667.99,8.28,Active,2024-03-21,False
6004043,118811,Personal Loan,4236.95,14.45,Active,2022-07-24,False
6004044,113831,Consumer Credit,8900.66,9.64,Active,2023-05-20,False
6004045,115059,Personal Loan,35489.59,9.39,Active,2022-11-16,False
6004046,105572,Personal Loan,25661.11,16.45,Active,2023-12-10,False
6004047,120564,Consumer Credit,3981.24,5.68,Active,2023-04-17,False
6004048,129113,Consumer Credit,26251.43,8.03,Active,2023-08-11,False
6004049,128474,Consumer Credit,2043.94,9.79,Closed,2024-06-12,False
6004050,110949,Consumer Credit,4344.91,14.09,Closed,2024-01-30,False
6004051,126873,SMB Loan,4175.98,5.18,Active,2024-03-10,False
6004052,127478,Consumer Credit,66966.75,13.81,Active,2023-06-30,False
6004053,102141,SMB Loan,9538.42,7.85,Active,2023-06-02,False
6004054,114261,SMB Loan,16122.93,15.4,Active,2023-01-24,False
6004055,103753,Personal Loan,25222.04,16.31,Active,2024-08-18,False
6004056,118828,Consumer Credit,13673.02,5.55,Closed,2024-07-07,False
6004057,104412,Overdraft Credit,11378.17,14.08,Active,2024-05-26,False
6004058,124276,Consumer Credit,17226.16,7.86,Active,2022-07-22,False
6004059,119465,Personal Loan,14754.37,13.35,Active,2022-08-03,False
6004060,112202,Overdraft Credit,32588.88,5.31,Active,2024-03-29,False
6004061,126510,Personal Loan,4248.63,14.37,Closed,2024-02-13,False
6004062,100645,Personal Loan,2603.06,8.91,Active,2023-01-12,False
6004063,108390,Consumer Credit,44282.02,15.22,Closed,2023-06-11,False
6004064,114671,Personal Loan,8411.56,10.22,Active,2024-03-16,False
6004065,128436,Personal Loan,3865.61,6.5,Active,2024-01-29,False
6004066,101146,Personal Loan,8949.14,5.49,Active,2024-04-20,False
6004067,104491,Consumer Credit,12321.5,10.78,Active,2024-08-30,False
6004068,105557,Consumer Credit,20212.92,10.88,Active,2024-05-25,False
6004069,116560,Personal Loan,7880.42,15.69,Defaulted,2022-07-06,True
6004070,108301,SMB Loan,4676.24,12.96,Active,2024-05-15,False
6004071,107626,Consumer Credit,46892.49,11.52,Closed,2023-08-01,False
6004072,128196,Consumer Credit,9148.84,5.28,Active,2022-07-18,False
6004073,109929,Personal Loan,8882.19,4.94,Active,2023-06-03,False
6004074,109281,Personal Loan,4132.14,10.98,Active,2022-06-29,False
6004075,128792,Consumer Credit,15843.85,11.39,Active,2022-07-25,False
6004076,111659,Personal Loan,7258.82,14.56,Active,2022-08-08,False
6004077,107301,Personal Loan,1342.45,12.04,Active,2023-10-05,False
6004078,100341,SMB Loan,3087.91,12.77,Active,2023-07-12,False
6004079,125297,Consumer Credit,5995.29,13.94,Active,2024-09-28,False
6004080,104909,Consumer Credit,8169.26,6.96,Active,2022-10-08,False
6004081,128937,SMB Loan,6276.73,6.02,Closed,2023-03-02,False
6004082,126329,SMB Loan,10895.65,12.04,Closed,2023-01-22,False
6004083,106788,Personal Loan,11607.31,12.06,Closed,2022-11-30,False
6004084,106331,Consumer Credit,17083.56,9.8,Active,2024-03-05,False
6004085,106561,SMB Loan,23079.01,11.49,Active,2024-07-31,False
6004086,114084,Overdraft Credit,11496.16,13.1,Active,2023-02-13,False
6004087,111515,SMB Loan,30648.53,14.14,Active,2023-08-25,False
6004088,127019,Personal Loan,1533.98,11.43,Active,2024-01-22,False
6004089,115445,Personal Loan,8892.85,5.64,Active,2024-01-31,False
6004090,104467,Overdraft Credit,13418.76,11.91,Active,2023-12-19,False
