account_id,customer_id,account_type,currency,opened_date,closed_date,account_status,current_balance,overdraft_limit
2023015,113627,Current,SEK,2024-04-28,,Active,1199.42,1000
2023016,126084,Savings,EUR,2024-02-18,,Active,1461.47,0
2023017,101653,Current,EUR,2024-12-20,,Dormant,2273.97,250
2023018,119189,Current,EUR,2022-07-24,,Active,660.57,250
2023019,900366,Current,EUR,2022-08-10,,Dormant,1295.21,2500
2023020,119940,Current,EUR,2023-06-13,2024-12-24,Closed,80.82,2500
2023021,128633,Current,EUR,2023-02-14,,Active,1422.61,250
2023022,102518,Business,EUR,2022-08-23,2023-03-14,Closed,3054.91,2500
2023023,104934,Current,EUR,2024-11-30,,Closed,4146.36,500
2023024,127967,Savings,EUR,2023-03-17,2024-03-20,Closed,715.3,0
2023025,114367,Current,EUR,2024-08-31,,Active,2558.67,0
2023026,119119,Savings,EUR,2025-02-10,,Active,5145.86,0
2023027,102220,Current,EUR,2022-11-23,,Active,423.31,250
2023028,128727,Current,EUR,2023-05-21,,Active,4773.43,0
2023029,127731,Savings,EUR,2023-10-23,,Active,2248.94,0
2023030,113408,Current,EUR,2024-05-09,,Active,632.02,0
2023031,115011,Current,EUR,2024-11-08,,Active,128.05,0
2023032,101910,Joint,EUR,2022-06-24,,Active,3635.32,0
2023033,110590,Current,PLN,2023-10-09,,Active,3279.28,2500
2023034,122876,Savings,EUR,2024-08-31,,Active,4119.45,0
2023035,120225,Savings,EUR,2024-05-15,,Closed,300.93,0
2023036,110329,Current,EUR,2025-03-13,,Active,2329.19,1000
2023037,112030,Savings,EUR,2023-06-08,,Active,793.67,0
2023038,129370,Business,EUR,2023-05-21,,Dormant,5661.1,250
2023039,108380,Joint,EUR,2023-01-13,,Active,560.91,0
2023040,125891,Current,EUR,2023-06-28,,Active,169.85,0
2023041,122671,Savings,EUR,2023-05-06,,Active,5211.06,0
2023042,111881,Business,EUR,2023-06-04,,Active,1945.77,250
2023043,111417,Business,EUR,2023-06-23,,Active,430.67,500
2023044,115327,Current,EUR,2022-03-01,,Active,1379.44,2500
2023045,125877,Savings,EUR,2022-12-21,,Active,3535.97,0
2023046,129913,Joint,EUR,2022-04-30,,Active,1058.91,0
2023047,111283,Savings,EUR,2022-05-28,,Active,2973.05,0
2023048,110558,Current,EUR,2022-02-28,,Active,349.77,2500
2023049,129806,Current,EUR,2023-08-18,,Active,1298.53,500
2023050,122197,Current,PLN,2023-09-04,,Active,1812.96,0
2023051,105805,Current,EUR,2024-05-11,,Active,566.55,1000
2023052,119807,Savings,EUR,2022-09-30,,Active,506.07,0
2023053,105376,Joint,EUR,2023-07-08,,Active,2481.09,0
2023054,112870,Current,EUR,2024-02-18,,Dormant,3787.4,0
2023055,108303,Business,EUR,2022-04-17,,Dormant,1065.03,2500
2023056,100888,Current,EUR,2022-09-15,,Active,2229.28,0
2023057,119648,Current,EUR,2023-01-29,,Active,205.85,0
2023058,110221,Savings,EUR,2022-12-14,,Dormant,1321.19,0
2023059,116135,Current,EUR,2022-05-23,,Active,-562.48,250
2023060,109193,Current,EUR,2024-08-21,,Active,5988.82,2500
2023061,107413,Joint,EUR,2025-04-28,,Active,883.68,0
2023062,110160,Current,EUR,2024-09-17,,Active,6867.99,2500
2023063,106886,Current,EUR,2023-12-30,,Active,306.98,250
2023064,117288,Current,EUR,2023-12-06,,Active,1851.03,2500
2023065,123537,Current,EUR,2022-02-14,,Active,-316.62,0
2023066,105580,Current,EUR,2024-07-08,,Active,1692.36,1000
2023067,109913,Current,EUR,2022-04-10,,Active,606.98,1000
2023068,114488,Savings,EUR,2023-11-29,2024-05-14,Closed,337.19,0
2023069,101821,Business,PLN,2023-07-26,,Active,2279.07,2500
2023070,127976,Joint,EUR,2023-11-22,,Active,940.74,0
2023071,105027,Business,EUR,2023-02-18,,Active,3988.72,500
2023072,122547,Current,EUR,2022-12-14,,Active,875.21,0
2023073,128940,Current,PLN,2023-09-20,,Active,8955.61,500
2023074,105331,Business,EUR,2024-01-14,,Active,-608.15,500
2023075,121676,Current,EUR,2022-01-21,,Active,18256.77,1000
2023076,129850,Savings,EUR,2024-10-05,,Dormant,2151.05,0
2023077,104471,Current,EUR,2023-07-20,,Active,1197.39,2500
2023078,119123,Business,EUR,2023-11-21,,Active,2409.85,500
2023079,108274,Current,EUR,2024-02-11,,Closed,1744.08,500
2023080,113681,Current,EUR,2023-03-22,,Active,791.23,0
2023081,118350,Savings,EUR,2022-10-05,,Active,1786.47,0
2023082,122711,Joint,EUR,2022-11-29,,Active,239.06,0
2023083,118804,Business,EUR,2022-01-18,,Active,221.56,250
2023084,122241,Current,EUR,2022-03-31,,Active,2449.99,2500
2023085,112019,Current,EUR,2024-02-20,,Active,700.57,0
2023086,114798,Current,PLN,2023-04-09,2024-06-08,Closed,1687.9,500
2023087,103646,Savings,EUR,2022-04-16,,Active,2346.26,0
2023088,119459,Business,EUR,2022-07-01,,Active,2022.06,250
2023089,127306,Savings,EUR,2022-08-30,2023-11-10,Closed,481.72,0
2023090,110255,Joint,EUR,2022-06-30,,Active,1843.12,0
2023091,110513,Savings,EUR,2024-01-21,,Active,428.63,0
2023092,121499,Current,EUR,2024-01-14,,Active,1854.99,2500
2023093,113756,Savings,SEK,2022-09-03,,Active,1253.46,0
2023094,119298,Savings,EUR,2023-11-29,,Active,1253.9,0
2023095,101402,Savings,EUR,2024-10-21,,Active,553.4,0
2023096,121958,Savings,EUR,2024-10-02,,Active,2046.36,0
2023097,101831,Business,EUR,2022-09-04,,Active,2829.86,2500
2023098,126014,Current,EUR,2022-01-08,,Dormant,1138.01,250
2023099,105451,Business,EUR,2023-05-04,,Active,1440.23,2500
2023100,116683,Business,EUR,2024-09-14,,Active,731.14,0
2023101,122175,Current,EUR,2023-05-24,,Dormant,1312.53,500
2023102,113169,Current,EUR,2023-11-22,,Active,2860.78,1000
2023103,115937,Current,EUR,2023-10-07,,Active,2073.9,500
2023104,111794,Current,EUR,2022-10-12,,Active,142.33,0
2023105,119595,Current,EUR,2022-07-16,,Active,170.36,2500
2023106,129716,Savings,PLN,2022-11-20,,Active,1675.5,0
2023107,126077,Current,EUR,2024-01-25,2024-07-22,Closed,5501.14,0
2023108,108174,Current,SEK,2024-11-09,,Active,870.39,0
2023109,109393,Current,EUR,2022-10-28,,Active,288.23,500
2023110,107096,Savings,EUR,2022-09-18,,Active,1162.22,0
2023111,110388,Current,EUR,2024-08-22,,Active,2378.02,1000
2023112,109969,Savings,EUR,2022-07-09,,Active,567.23,0
2023113,117702,Current,EUR,2024-08-16,,Active,1476.81,250
2023114,107628,Current,EUR,2024-08-25,,Active,274.32,250
2023115,114878,Savings,EUR,2023-04-04,,Active,1569.67,0
2023116,129755,Current,EUR,2022-04-12,,Active,475.88,0
2023117,110656,Business,EUR,2023-09-03,,Active,364.63,0
2023118,126669,Joint,EUR,2023-10-24,,Active,1321.0,0
2023119,102832,Savings,EUR,2023-03-09,,Active,282.95,0
2023120,900264,Current,EUR,2022-06-09,,Active,349.98,2500
2023121,125552,Business,EUR,2023-11-27,,Active,962.71,1000
2023122,109933,Savings,EUR,2023-08-29,2024-02-12,Closed,1349.13,0
2023123,121432,Current,EUR,2024-11-19,,Closed,186.01,0
2023124,129127,Current,EUR,2024-09-25,,Active,1043.28,250
2023125,123240,Current,EUR,2023-11-21,,Active,-357.36,500
2023126,121312,Current,EUR,2025-01-16,,Active,3449.5,1000
2023127,123804,Joint,EUR,2024-07-17,,Active,3746.07,0
2023128,125525,Current,EUR,2024-11-02,,Active,9563.65,1000
2023129,123789,Current,EUR,2023-03-18,,Active,1389.41,2500
2023130,104158,Business,EUR,2024-06-18,,Active,198.75,500
2023131,117586,Current,EUR,2023-11-01,,Active,850.02,250
2023132,103864,Current,EUR,2022-11-01,,Active,3478.1,250
2023133,103554,Current,EUR,2023-03-10,,Active,2433.32,250
2023134,123605,Current,EUR,2022-07-05,,Active,559.09,2500
2023135,121065,Current,EUR,2022-11-05,,Closed,190.85,250
2023136,118836,Joint,EUR,2023-01-19,,Active,2962.0,0
2023137,116897,Savings,EUR,2024-12-05,,Closed,461.45,0
2023138,129320,Current,EUR,2024-03-26,,Closed,1025.27,500
2023139,100619,Current,EUR,2024-09-05,,Closed,6892.15,250
2023140,101257,Savings,EUR,2022-02-03,,Active,748.11,0
2023141,104427,Current,EUR,2024-09-14,,Dormant,1113.03,0
2023142,119744,Savings,EUR,2023-04-17,,Active,1146.83,0
2023143,117962,Current,EUR,2023-07-02,,Active,1893.04,2500
2023144,129295,Savings,EUR,2024-05-07,,Active,4681.71,0
2023145,120201,Current,EUR,2022-11-10,,Active,1189.62,0
2023146,121739,Current,EUR,2024-04-19,,Active,2562.05,250
2023147,123017,Savings,EUR,2024-04-05,,Active,1941.36,0
2023148,109264,Savings,EUR,2023-02-28,,Active,1625.54,0
2023149,114488,Savings,EUR,2023-12-25,,Active,926.66,0
2023150,123835,Current,EUR,2023-07-18,,Active,467.33,1000
2023151,108142,Savings,EUR,2022-08-07,,Active,1845.26,0
2023152,109868,Current,EUR,2022-11-02,,Active,1430.92,0
2023153,125737,Current,EUR,2024-12-11,,Active,1971.41,250
2023154,101019,Current,EUR,2022-11-28,,Active,99.85,0
2023155,110616,Savings,EUR,2022-05-12,,Active,1681.83,0
2023156,125586,Current,EUR,2023-06-22,2024-03-14,Closed,2818.13,500
2023157,108302,Current,EUR,2024-05-12,,Active,229.86,250
2023158,102732,Current,EUR,2024-12-13,,Active,2920.08,2500
2023159,108603,Business,EUR,2023-09-29,,Active,576.59,1000
2023160,127359,Current,EUR,2025-01-16,,Active,601.81,250
2023161,128110,Current,EUR,2024-11-13,,Active,2641.04,500
2023162,118170,Savings,EUR,2023-05-22,,Active,307.72,0
2023163,116768,Current,EUR,2022-08-08,,Active,325.47,500
2023164,128928,Current,PLN,2024-03-12,,Closed,1508.71,500
2023165,128388,Current,EUR,2024-07-01,,Active,861.41,500
2023166,900250,Current,EUR,2022-08-23,,Active,756.23,1000
2023167,128814,Current,EUR,2022-12-20,,Active,371.08,2500
2023168,125883,Current,EUR,2023-01-15,,Active,421.37,2500
2023169,121093,Savings,SEK,2022-03-09,2023-11-22,Closed,6815.05,0
2023170,115414,Savings,EUR,2022-06-22,,Active,527.45,0
2023171,123602,Savings,EUR,2023-07-16,,Active,1838.09,0
2023172,122931,Current,PLN,2023-02-01,,Active,838.33,0
2023173,102510,Business,EUR,2022-09-11,,Active,1309.05,0
2023174,102276,Current,EUR,2022-03-06,,Active,3021.81,0
2023175,108048,Business,EUR,2024-06-03,,Active,743.82,2500
2023176,112130,Current,EUR,2022-07-27,,Active,180.15,500
2023177,114189,Business,EUR,2024-04-06,,Active,146.75,2500
2023178,123681,Savings,EUR,2024-02-22,,Active,1458.38,0
2023179,121523,Current,EUR,2025-01-15,,Closed,309.81,250
2023180,122827,Business,EUR,2025-01-25,,Active,392.68,1000
2023181,122468,Current,EUR,2024-12-04,,Active,789.65,2500
2023182,112139,Savings,EUR,2024-12-08,,Active,1812.29,0
2023183,100753,Savings,EUR,2022-03-11,,Dormant,397.49,0
2023184,113762,Business,EUR,2024-04-01,,Active,937.81,0
2023185,121553,Current,EUR,2022-04-16,,Active,629.66,500
2023186,123943,Current,EUR,2024-04-17,,Active,547.44,1000
2023187,109217,Savings,EUR,2024-05-05,,Closed,4722.13,0
2023188,100707,Savings,EUR,2022-10-13,,Active,587.59,0
2023189,129726,Current,EUR,2022-11-29,,Active,3699.33,0
2023190,109379,Business,EUR,2023-07-10,,Active,753.85,1000
2023191,105535,Business,SEK,2023-08-11,,Active,2394.14,2500
2023192,105240,Joint,EUR,2024-01-25,,Closed,3846.58,0
2023193,128078,Current,EUR,2024-09-23,,Active,491.32,2500
2023194,115803,Savings,EUR,2024-11-09,,Active,6173.46,0
2023195,125438,Savings,EUR,2024-07-07,,Active,1545.53,0
2023196,128374,Savings,EUR,2024-10-16,,Active,9952.75,0
2023197,101665,Savings,PLN,2022-12-09,,Active,6171.85,0
2023198,116273,Current,PLN,2023-04-16,,Active,3403.64,250
2023199,128765,Business,EUR,2022-05-27,2024-04-25,Closed,1405.32,250
2023200,103881,Current,EUR,2022-11-24,,Active,674.45,250
2023201,119688,Joint,EUR,2022-11-18,,Active,906.55,0
2023202,115982,Joint,EUR,2023-09-29,,Active,1581.18,0
2023203,105950,Current,EUR,2024-04-30,,Active,775.95,250
2023204,102253,Current,EUR,2022-03-08,,Active,6262.63,2500
2023205,127437,Savings,EUR,2024-06-07,,Closed,1065.44,0
2023206,111590,Current,EUR,2024-02-24,,Active,1284.42,2500
2023207,116278,Current,EUR,2023-10-01,,Active,3877.73,0
2023208,108310,Current,EUR,2023-12-25,,Active,2297.98,0
2023209,109197,Current,EUR,2022-01-27,2023-09-21,Closed,423.55,500
2023210,118158,Joint,PLN,2024-02-15,,Active,2323.39,0
2023211,100585,Current,EUR,2024-05-04,,Active,1825.73,2500
2023212,900056,Current,EUR,2023-12-28,,Active,215.06,1000
2023213,104009,Current,PLN,2024-12-11,,Active,105.81,2500
2023214,128514,Savings,EUR,2022-03-24,,Active,9609.21,0
2023215,112212,Savings,EUR,2023-10-16,,Active,2531.77,0
2023216,105236,Business,EUR,2024-09-02,,Active,1091.31,2500
2023217,128219,Savings,EUR,2022-06-19,,Active,1734.55,0
2023218,121094,Joint,EUR,2022-07-18,,Active,1991.54,0
2023219,113757,Current,EUR,2022-12-05,,Active,556.11,1000
2023220,109513,Current,EUR,2023-04-08,,Active,8426.59,0
2023221,128717,Joint,EUR,2022-01-26,2023-04-10,Closed,799.06,0
2023222,125266,Joint,EUR,2024-11-03,,Active,1574.34,0
2023223,126601,Current,EUR,2022-12-25,,Active,663.7,0
2023224,115278,Savings,PLN,2024-10-08,,Active,4648.48,0
2023225,112663,Savings,EUR,2023-03-03,2024-11-11,Closed,2399.55,0
2023226,101198,Business,EUR,2023-12-04,,Active,234.8,2500
2023227,101579,Savings,EUR,2024-09-05,,Active,5975.97,0
2023228,100014,Joint,EUR,2023-05-19,,Closed,1885.11,0
2023229,128047,Current,EUR,2024-06-07,,Active,-575.97,250
2023230,125514,Business,EUR,2023-11-12,,Active,777.98,2500
2023231,119508,Joint,EUR,2024-01-07,,Active,615.18,0
2023232,125114,Current,EUR,2023-10-29,,Active,479.0,250
2023233,105286,Business,EUR,2023-02-15,,Active,1946.85,2500
2023234,900346,Current,EUR,2023-06-16,,Closed,1579.54,0
2023235,115823,Business,EUR,2022-11-05,2023-11-08,Closed,-289.74,2500
2023236,116000,Savings,EUR,2024-11-14,,Active,269.32,0
2023237,127638,Current,EUR,2023-04-17,,Active,783.12,250
2023238,102032,Savings,EUR,2023-08-09,,Dormant,877.16,0
2023239,122268,Savings,EUR,2024-02-06,,Active,272.41,0
2023240,111055,Business,EUR,2023-09-28,,Active,249.7,0
2023241,111124,Current,EUR,2024-12-14,,Active,3430.02,250
2023242,100697,Savings,PLN,2024-04-08,,Active,3988.96,0
2023243,124213,Savings,EUR,2023-09-14,,Active,894.06,0
2023244,115655,Current,EUR,2023-01-02,,Closed,1471.16,500
2023245,121124,Joint,EUR,2023-09-07,,Active,1391.26,0
2023246,125677,Current,EUR,2024-05-30,,Active,800.49,0
2023247,126033,Current,EUR,2023-11-11,,Dormant,1658.54,250
2023248,101451,Current,EUR,2024-04-27,,Active,327.99,0
2023249,103045,Savings,EUR,2022-09-20,,Active,2736.95,0
2023250,105791,Current,EUR,2022-03-21,,Active,2653.58,0
2023251,108180,Joint,EUR,2023-07-17,,Active,3276.92,0
2023252,108764,Current,EUR,2024-01-19,,Closed,809.91,1000
2023253,124082,Joint,EUR,2022-08-27,,Active,898.6,0
2023254,124432,Current,EUR,2023-01-20,,Active,2662.29,500
2023255,119989,Current,EUR,2025-01-20,,Active,4825.08,1000
2023256,127231,Business,SEK,2022-06-03,,Active,803.56,1000
2023257,106512,Savings,EUR,2022-03-20,,Active,2686.31,0
2023258,109475,Business,EUR,2024-05-21,,Active,-495.92,0
2023259,121915,Current,EUR,2023-07-02,,Active,2135.3,2500
2023260,102065,Current,PLN,2024-10-27,,Closed,1268.86,250
2023261,113763,Savings,EUR,2022-06-13,,Active,3204.68,0
2023262,106682,Savings,EUR,2022-11-15,,Active,551.29,0
2023263,122370,Current,EUR,2023-12-11,,Active,860.11,1000
2023264,115983,Current,EUR,2024-01-17,,Dormant,-1474.26,250
2023265,110032,Business,EUR,2024-01-30,,Active,750.59,500
2023266,111000,Current,PLN,2023-03-18,,Active,568.64,500
2023267,128678,Current,EUR,2024-06-21,,Active,7758.41,1000
2023268,122099,Current,EUR,2023-11-13,,Active,866.39,500
2023269,122056,Current,EUR,2024-05-13,,Active,948.18,250
2023270,118863,Savings,EUR,2023-04-21,,Active,5540.32,0
2023271,104499,Current,EUR,2024-03-24,,Active,2424.61,250
2023272,105572,Current,PLN,2024-01-11,,Active,2047.38,250
2023273,129490,Savings,EUR,2024-06-04,,Active,394.94,0
2023274,103762,Current,EUR,2023-04-02,2024-07-03,Closed,191.47,1000
2023275,125435,Current,EUR,2024-04-14,,Active,1542.99,250
2023276,127074,Savings,EUR,2023-11-09,,Active,316.72,0
2023277,123861,Current,EUR,2022-11-30,,Active,126.16,1000
2023278,114152,Current,EUR,2024-01-28,,Dormant,887.44,0
2023279,100021,Savings,PLN,2023-03-10,,Active,145.59,0
2023280,116507,Savings,EUR,2024-10-27,,Closed,1968.81,0
2023281,116089,Joint,EUR,2022-04-22,,Active,1308.78,0
2023282,109932,Current,EUR,2022-12-29,,Active,4506.37,1000
2023283,116785,Current,EUR,2022-01-21,,Active,357.34,0
2023284,900201,Current,EUR,2023-04-19,,Active,3752.79,250
2023285,102620,Savings,PLN,2023-11-04,,Active,1908.63,0
2023286,124474,Savings,EUR,2022-05-05,,Active,631.26,0
2023287,116907,Savings,EUR,2022-12-16,,Active,12494.32,0
2023288,110191,Savings,EUR,2023-04-27,,Closed,446.18,0
2023289,111284,Current,EUR,2022-10-22,,Active,858.01,1000
2023290,127568,Current,EUR,2024-07-29,,Active,1840.61,1000
2023291,106913,Savings,EUR,2023-08-23,,Active,7566.96,0
2023292,104231,Joint,EUR,2023-10-15,,Active,3625.26,0
2023293,126769,Current,EUR,2022-11-15,,Active,76.57,0
2023294,116844,Current,EUR,2024-06-23,,Active,4192.88,500
2023295,129997,Savings,PLN,2022-03-15,,Active,501.01,0
2023296,105693,Savings,PLN,2024-02-25,,Closed,260.07,0
2023297,114264,Current,SEK,2022-07-18,2024-04-08,Closed,897.59,2500
2023298,129941,Current,EUR,2022-08-19,,Active,1131.2,500
2023299,124038,Current,EUR,2023-06-01,,Dormant,-602.74,2500
2023300,100213,Current,EUR,2023-07-12,2024-07-30,Closed,6559.39,250
2023301,104828,Current,EUR,2023-08-03,,Active,3361.94,1000
2023302,111341,Current,EUR,2022-04-18,,Active,1573.27,1000
2023303,113400,Joint,EUR,2024-07-25,,Active,876.74,0
2023304,126376,Current,EUR,2023-03-03,,Active,1477.97,250
2023305,108111,Joint,SEK,2024-09-21,,Closed,368.56,0
2023306,128340,Current,EUR,2023-08-15,,Active,4138.79,1000
2023307,114704,Current,EUR,2022-03-15,,Active,3462.59,250
2023308,128211,Current,EUR,2023-01-08,,Active,638.76,1000
2023309,106066,Current,SEK,2025-03-13,,Active,954.25,2500
2023310,101191,Current,SEK,2024-07-28,,Dormant,3237.14,2500
2023311,124767,Current,EUR,2024-03-22,,Active,6315.73,0
2023312,113541,Current,EUR,2024-11-30,,Active,559.21,1000
2023313,103401,Savings,EUR,2024-09-04,,Active,6477.58,0
2023314,114341,Joint,EUR,2023-04-06,,Dormant,325.35,0
2023315,104144,Joint,EUR,2022-04-04,,Active,294.97,0
2023316,116849,Savings,EUR,2024-04-29,,Closed,3510.38,0
2023317,105074,Savings,EUR,2022-03-25,,Active,1106.31,0
2023318,124772,Savings,PLN,2023-11-13,,Active,402.25,0
2023319,119157,Current,EUR,2022-03-02,,Active,4973.15,1000
2023320,119138,Current,EUR,2024-12-09,,Active,409.38,250
2023321,103497,Current,EUR,2023-10-24,,Active,780.08,1000
2023322,120819,Current,EUR,2023-01-23,,Active,144.31,500
2023323,105377,Savings,EUR,2024-10-05,,Active,1542.02,0
2023324,118024,Current,EUR,2024-03-27,,Active,841.05,2500
2023325,101984,Current,EUR,2023-01-17,,Active,2181.66,250
2023326,110567,Savings,EUR,2024-08-24,,Active,2797.86,0
2023327,117055,Savings,EUR,2024-07-10,,Active,902.57,0
2023328,102908,Current,EUR,2023-04-03,2024-10-09,Closed,177.4,500
2023329,123609,Current,EUR,2022-08-25,,Active,384.45,0
2023330,108235,Current,EUR,2024-07-19,,Active,1221.7,0
2023331,103793,Savings,EUR,2024-02-06,,Active,288.81,0
2023332,112979,Current,EUR,2022-08-20,,Active,1824.57,2500
2023333,101467,Current,EUR,2022-06-23,,Active,607.26,500
2023334,105478,Savings,EUR,2024-02-13,,Dormant,9789.52,0
2023335,108338,Current,EUR,2022-02-15,,Active,1632.82,250
2023336,101382,Business,EUR,2022-11-21,,Active,387.09,500
2023337,115788,Current,EUR,2022-12-15,,Active,1961.32,500
2023338,111512,Savings,EUR,2025-01-09,,Active,442.99,0
2023339,117255,Current,EUR,2022-12-30,,Active,1515.79,500
2023340,116175,Savings,EUR,2022-02-16,,Active,5667.42,0
2023341,120128,Savings,EUR,2023-03-24,,Active,1676.49,0
2023342,128059,Savings,EUR,2023-06-07,,Active,626.36,0
2023343,119660,Savings,EUR,2024-09-25,,Dormant,386.07,0
2023344,109064,Current,EUR,2024-06-14,,Active,2233.91,250
2023345,105418,Current,EUR,2023-01-11,,Active,1756.8,0
2023346,123512,Current,EUR,2022-07-28,,Active,279.68,2500
2023347,107228,Joint,EUR,2023-01-24,,Active,888.19,0
2023348,117074,Current,PLN,2023-07-21,,Closed,3385.91,1000
2023349,113750,Business,EUR,2024-02-02,,Active,3019.64,250
2023350,115093,Current,EUR,2022-12-21,,Active,195.76,500
2023351,121901,Savings,EUR,2024-11-20,,Active,1862.95,0
2023352,100446,Current,EUR,2024-03-21,,Closed,494.23,0
2023353,105746,Current,EUR,2025-01-04,,Active,619.65,0
2023354,101006,Business,EUR,2023-01-13,,Active,1094.88,0
2023355,117526,Current,EUR,2024-03-31,,Active,2674.61,500
2023356,103819,Savings,SEK,2023-02-25,2024-05-06,Closed,1110.03,0
2023357,111390,Business,EUR,2024-11-05,,Active,1659.84,2500
2023358,101584,Joint,EUR,2024-01-21,,Active,118.23,0
2023359,104227,Current,EUR,2024-06-06,,Closed,764.21,0
2023360,111615,Current,EUR,2023-07-16,,Active,3013.15,250
2023361,107214,Current,EUR,2024-11-15,,Active,234.98,250
2023362,127381,Current,EUR,2024-12-15,,Active,503.27,250
2023363,111074,Current,SEK,2022-06-13,,Dormant,623.33,500
2023364,127429,Current,EUR,2023-03-02,,Active,683.33,0
2023365,124950,Current,EUR,2023-08-04,,Closed,184.52,0
2023366,119235,Current,EUR,2024-09-06,,Active,8957.75,1000
2023367,101700,Joint,EUR,2022-05-09,,Active,689.09,0
2023368,116462,Current,EUR,2023-01-10,,Active,3483.85,0
2023369,109888,Current,EUR,2023-03-08,,Active,823.78,1000
2023370,117562,Savings,EUR,2024-01-03,,Active,1578.85,0
2023371,119576,Current,EUR,2023-06-24,,Active,498.65,250
2023372,104522,Current,EUR,2023-03-31,,Active,367.43,0
