card_id,customer_id,account_id,card_type,card_status,issued_date,expiry_date,contactless_enabled
3013744,117268,2004066,Debit,Active,2022-04-10,2027-05-12,True
3013745,109280,2039229,Debit,Active,2023-08-04,2028-09-22,True
3013746,104625,2040256,Debit,Active,2022-06-23,2027-04-07,True
3013747,119291,2035827,Debit,Active,2023-01-27,2028-01-22,True
3013748,118682,2005844,Credit,Active,2023-01-09,2027-11-08,False
3013749,101553,2041286,Credit,Active,2023-01-15,2025-11-04,True
3013750,109010,2020140,Debit,Active,2024-08-02,2028-12-13,True
3013751,121372,2039185,Credit,Active,2023-04-20,2027-07-15,True
3013752,116333,2038715,Virtual,Active,2024-09-08,2029-02-10,False
3013753,116492,2016090,Debit,Active,2023-10-22,2027-01-21,True
3013754,110963,2039052,Credit,Active,2022-08-23,2026-01-13,True
3013755,123132,2005885,Debit,Active,2023-07-14,2027-11-29,True
3013756,107013,2018750,Debit,Expired,2023-03-10,2025-09-30,True
3013757,125965,2025302,Virtual,Cancelled,2022-11-28,2026-05-14,True
3013758,127452,2021468,Debit,Active,2024-04-19,2029-06-11,True
3013759,120051,2018685,Debit,Active,2023-08-15,2026-12-15,True
3013760,107091,2026234,Debit,Active,2022-07-26,2026-12-10,True
3013761,129138,2037516,Debit,Active,2024-02-05,2028-03-09,True
3013762,117592,2001546,Credit,Active,2023-01-11,2027-05-21,True
3013763,114492,2018394,Debit,Active,2024-04-07,2027-04-18,True
3013764,118941,2017869,Credit,Active,2022-10-13,2027-11-05,True
3013765,119198,2024434,Debit,Cancelled,2024-11-24,2028-06-13,False
3013766,122497,2029118,Credit,Active,2024-11-24,2028-08-18,True
3013767,112739,2007537,Debit,Active,2022-11-15,2026-08-10,True
3013768,113168,2041673,Debit,Active,2022-07-02,2025-11-30,True
3013769,106567,2016311,Debit,Expired,2022-04-11,2025-04-19,True
3013770,128967,2008476,Credit,Active,2023-02-14,2027-07-26,True
3013771,111422,2034978,Debit,Active,2023-04-25,2027-04-08,True
3013772,128437,2013016,Credit,Active,2022-10-15,2027-04-13,True
3013773,108655,2040835,Debit,Active,2024-07-05,2028-09-11,True
3013774,111795,2004425,Credit,Active,2022-04-05,2027-01-06,True
3013775,126010,2028283,Debit,Active,2023-07-27,2027-06-01,True
3013776,119610,2012886,Debit,Expired,2024-09-15,2028-04-25,True
3013777,125812,2028220,Debit,Expired,2022-12-24,2027-06-25,True
3013778,900423,2026482,Debit,Expired,2022-08-18,2025-02-24,True
3013779,114098,2026853,Debit,Active,2024-06-16,2028-10-12,True
3013780,107613,2004316,Debit,Cancelled,2022-05-03,2026-02-12,True
3013781,104942,2012611,Debit,Active,2023-12-05,2026-09-20,True
3013782,102456,2001050,Credit,Active,2024-06-14,2027-12-07,True
3013783,101988,2041608,Debit,Cancelled,2022-10-04,2027-01-14,True
3013784,113637,2007148,Debit,Active,2022-08-28,2026-09-23,True
3013785,106337,2036015,Debit,Active,2024-03-20,2029-05-08,True
3013786,128547,2010121,Debit,Cancelled,2024-04-21,2028-12-02,True
3013787,117925,2014386,Debit,Active,2024-09-16,2029-04-06,True
3013788,107476,2039101,Debit,Active,2023-07-16,2027-10-10,True
3013789,111186,2029842,Virtual,Expired,2024-10-23,2029-06-22,True
3013790,127978,2008718,Credit,Active,2022-02-23,2027-03-05,True
3013791,119865,2003916,Debit,Active,2022-01-31,2026-05-20,False
3013792,107347,2018071,Debit,Active,2022-01-04,2025-02-06,True
3013793,102924,2008988,Credit,Expired,2023-01-26,2027-08-01,True
3013794,103288,2001457,Debit,Active,2022-11-17,2025-11-05,True
3013795,126545,2020055,Debit,Active,2023-11-20,2028-01-11,True
3013796,106909,2011687,Virtual,Expired,2023-03-24,2027-06-28,True
3013797,113749,2021341,Debit,Cancelled,2024-03-08,2027-12-11,True
3013798,114175,2005424,Debit,Active,2023-02-02,2026-04-03,True
3013799,114693,2025233,Debit,Active,2022-10-28,2027-01-26,True
3013800,105665,2005016,Debit,Active,2022-11-19,2027-02-21,True
3013801,101262,2031430,Debit,Cancelled,2022-01-15,2026-05-03,True
3013802,127865,2036858,Credit,Active,2024-09-09,2029-03-09,True
3013803,104179,2040989,Debit,Active,2024-01-10,2026-10-29,True
3013804,108091,2006208,Debit,Active,2022-02-23,2026-05-22,True
3013805,116078,2002565,Virtual,Active,2023-01-07,2025-10-04,True
3013806,119659,2016252,Credit,Active,2024-04-30,2029-05-04,True
3013807,112066,2030826,Debit,Active,2022-05-30,2025-06-06,True
3013808,119720,2017122,Debit,Expired,2022-02-15,2026-12-31,True
3013809,109379,2013785,Debit,Active,2022-10-09,2027-10-30,True
3013810,108837,2017664,Credit,Active,2023-01-06,2025-07-17,True
3013811,122676,2014800,Virtual,Active,2022-06-24,2026-04-05,True
3013812,120041,2019534,Debit,Active,2022-11-21,2027-04-09,True
3013813,113667,2038175,Credit,Active,2023-04-19,2026-10-06,False
3013814,118639,2025690,Debit,Active,2023-05-31,2028-07-10,True
3013815,108550,2027588,Credit,Active,2022-08-07,2027-08-30,True
3013816,122429,2012850,Debit,Active,2022-05-28,2026-10-10,True
3013817,116596,2021825,Debit,Active,2023-01-22,2028-03-18,True
3013818,120095,2025572,Debit,Blocked,2023-01-27,2025-11-24,True
3013819,129664,2011447,Debit,Active,2022-03-01,2025-02-15,True
3013820,113785,2001112,Debit,Active,2022-02-27,2025-12-21,True
3013821,114533,2013470,Debit,Active,2024-10-14,2028-04-09,True
3013822,106915,2040239,Debit,Expired,2022-08-24,2026-12-13,True
3013823,107091,2026234,Debit,Active,2024-09-24,2029-10-07,True
3013824,106907,2020434,Debit,Active,2022-09-03,2026-05-09,True
3013825,122617,2030645,Debit,Expired,2024-09-28,2028-08-18,False
3013826,102520,2004349,Virtual,Active,2024-01-25,2029-01-14,True
3013827,106041,2040325,Debit,Active,2023-09-03,2028-04-11,True
3013828,114875,2000834,Debit,Active,2022-09-14,2027-01-08,True
3013829,118836,2031315,Virtual,Cancelled,2022-03-19,2025-11-15,True
3013830,117766,2035180,Virtual,Active,2024-04-10,2028-07-10,True
3013831,125434,2035147,Debit,Active,2024-08-04,2029-04-05,True
3013832,111047,2021722,Debit,Active,2023-02-24,2026-02-16,True
3013833,102505,2010139,Debit,Active,2024-11-06,2028-04-25,False
3013834,112367,2021587,Debit,Active,2022-06-14,2024-12-22,True
3013835,108123,2035648,Debit,Active,2023-10-20,2027-05-27,True
3013836,104955,2007549,Debit,Expired,2022-10-09,2026-01-08,True
3013837,129174,2006348,Debit,Blocked,2024-11-29,2029-10-13,True
3013838,115936,2040414,Debit,Active,2022-04-17,2027-04-04,True
3013839,118639,2025690,Virtual,Active,2023-05-28,2027-06-06,True
3013840,108092,2035707,Debit,Active,2024-07-11,2028-07-27,True
3013841,105602,2029727,Debit,Active,2023-10-06,2026-08-27,True
3013842,126891,2005579,Debit,Active,2023-09-01,2028-03-20,True
3013843,101186,2011029,Debit,Active,2023-06-01,2027-08-02,True
3013844,115521,2018143,Debit,Cancelled,2023-07-24,2026-04-16,True
3013845,104645,2018761,Credit,Active,2023-01-30,2026-07-17,False
3013846,125147,2035064,Debit,Active,2023-03-06,2025-12-18,True
3013847,127255,2019836,Debit,Active,2024-10-15,2029-03-06,True
3013848,128017,2010279,Debit,Active,2022-03-23,2026-02-12,True
3013849,110448,2020265,Debit,Blocked,2023-06-02,2027-04-10,True
3013850,120770,2032098,Virtual,Cancelled,2023-09-16,2026-11-26,True
3013851,128139,2024908,Debit,Cancelled,2023-07-22,2027-01-30,True
3013852,128319,2012273,Virtual,Expired,2024-07-07,2029-03-25,True
3013853,110047,2004481,Virtual,Cancelled,2023-07-06,2028-02-29,True
3013854,119310,2040123,Virtual,Active,2024-05-14,2028-09-04,True
3013855,123332,2018048,Debit,Active,2022-09-23,2026-05-28,True
3013856,129241,2038198,Debit,Active,2023-01-21,2027-04-22,True
3013857,106116,2015534,Debit,Active,2022-10-01,2025-10-31,True
3013858,121531,2006197,Debit,Active,2023-04-19,2025-12-07,True
3013859,111693,2014322,Debit,Active,2024-01-17,2027-10-27,True
3013860,105026,2009410,Debit,Expired,2023-05-14,2027-11-24,True
3013861,117424,2024299,Debit,Active,2022-12-05,2027-07-02,True
3013862,128286,2028077,Debit,Active,2023-05-17,2027-01-27,True
3013863,107105,2024409,Credit,Active,2024-01-02,2028-06-10,False
3013864,129927,2010899,Virtual,Active,2022-07-24,2027-05-25,True
3013865,102456,2001050,Credit,Cancelled,2024-01-22,2028-12-12,False
3013866,119266,2006712,Debit,Active,2023-04-26,2027-06-26,True
3013867,109246,2030511,Virtual,Cancelled,2023-11-13,2027-07-05,False
3013868,110179,2012027,Debit,Active,2023-04-22,2026-12-30,True
3013869,122567,2029187,Virtual,Expired,2022-08-28,2025-09-20,True
3013870,119721,2036477,Debit,Active,2023-01-17,2027-07-03,True
3013871,104222,2016901,Debit,Active,2022-03-21,2026-10-09,True
3013872,104720,2037198,Virtual,Active,2022-01-08,2026-12-16,True
3013873,126480,2018439,Debit,Active,2024-04-01,2027-04-25,True
3013874,127747,2007717,Debit,Active,2024-06-08,2028-06-18,False
3013875,111548,2027824,Debit,Active,2023-07-18,2026-08-16,True
3013876,112427,2026684,Debit,Active,2023-05-04,2028-06-19,False
3013877,108892,2027006,Virtual,Active,2023-07-29,2027-11-01,True
3013878,105659,2017896,Debit,Expired,2023-12-02,2028-08-21,True
3013879,110146,2030764,Debit,Active,2023-02-25,2026-03-09,True
3013880,109465,2040623,Credit,Expired,2022-01-04,2025-12-19,True
3013881,123838,2000124,Debit,Active,2023-03-31,2027-11-20,False
3013882,105746,2023353,Debit,Active,2023-04-08,2027-12-01,True
3013883,105844,2023953,Debit,Active,2024-04-26,2029-06-17,True
3013884,123121,2025412,Debit,Active,2023-01-18,2028-02-10,True
3013885,115383,2019042,Debit,Active,2022-11-24,2026-06-24,True
3013886,117268,2004066,Debit,Active,2024-08-01,2029-09-30,True
3013887,117496,2038569,Credit,Active,2024-09-26,2028-11-23,True
3013888,128631,2000159,Credit,Blocked,2023-05-25,2026-06-09,True
3013889,122370,2023263,Credit,Active,2024-11-30,2029-08-15,True
3013890,121837,2038522,Debit,Active,2023-01-22,2027-05-15,True
3013891,900029,2003699,Virtual,Cancelled,2022-10-09,2027-08-15,False
3013892,111772,2007199,Debit,Cancelled,2022-11-26,2026-06-04,True
3013893,102183,2031212,Debit,Active,2023-11-23,2027-07-31,True
3013894,117009,2033100,Debit,Active,2023-06-27,2026-05-29,True
3013895,117812,2001610,Debit,Active,2024-01-13,2027-11-06,True
3013896,125162,2025525,Debit,Blocked,2022-03-15,2025-01-27,True
3013897,105964,2002910,Debit,Cancelled,2024-08-05,2029-10-11,True
3013898,107013,2018750,Virtual,Active,2024-06-02,2028-12-19,True
3013899,100607,2010213,Debit,Active,2023-08-26,2026-07-20,True
3013900,126234,2038721,Debit,Active,2024-05-24,2028-12-24,True
3013901,127717,2004994,Debit,Active,2022-05-08,2027-06-02,True
3013902,110647,2029191,Debit,Active,2023-03-23,2027-11-03,True
3013903,114900,2037393,Debit,Active,2022-03-29,2025-05-06,True
3013904,116715,2029558,Debit,Active,2022-02-25,2025-11-14,True
3013905,105398,2037036,Credit,Expired,2022-01-17,2024-09-20,True
3013906,120775,2015490,Credit,Active,2022-06-18,2027-06-10,True
3013907,111724,2019557,Debit,Cancelled,2023-12-14,2027-12-18,False
3013908,127115,2010822,Credit,Active,2024-10-12,2027-12-06,True
3013909,107720,2017499,Debit,Active,2023-11-23,2026-06-13,True
3013910,112471,2025515,Debit,Cancelled,2023-02-05,2027-09-20,True
3013911,117434,2040810,Credit,Active,2024-01-29,2028-03-20,False
3013912,900163,2040178,Virtual,Expired,2024-01-12,2026-10-25,True
3013913,101039,2018622,Virtual,Active,2023-12-16,2026-07-23,False
3013914,100571,2031561,Credit,Active,2024-02-01,2028-01-16,False
3013915,115372,2001310,Debit,Blocked,2024-09-09,2027-04-22,True
3013916,900457,2026391,Debit,Active,2024-05-28,2026-11-20,True
3013917,126705,2024631,Credit,Expired,2022-12-07,2026-10-15,True
3013918,126650,2039059,Debit,Active,2023-05-26,2028-06-18,False
3013919,113617,2036779,Debit,Active,2024-10-27,2028-04-05,False
3013920,122792,2021485,Debit,Expired,2023-01-27,2026-10-26,True
3013921,119886,2014247,Virtual,Active,2024-08-11,2027-04-19,True
3013922,110496,2015638,Debit,Active,2022-01-03,2025-09-23,True
3013923,107461,2009103,Debit,Active,2023-10-05,2027-04-18,True
3013924,128777,2017357,Debit,Active,2022-01-27,2026-05-07,True
3013925,104770,2011964,Debit,Active,2023-03-25,2028-02-05,True
3013926,104413,2035999,Debit,Active,2023-07-17,2027-03-13,True
3013927,110226,2009249,Debit,Blocked,2023-08-19,2028-01-20,True
3013928,119272,2040021,Virtual,Active,2023-11-22,2027-04-01,True
3013929,127377,2004634,Credit,Active,2022-11-16,2027-12-03,True
3013930,121081,2021386,Debit,Active,2023-10-09,2028-09-21,True
3013931,107235,2008604,Debit,Cancelled,2024-03-31,2027-10-09,True
3013932,109715,2011287,Debit,Active,2024-06-06,2027-12-06,False
3013933,108352,2037901,Debit,Active,2024-06-03,2028-11-30,True
3013934,126832,2022074,Debit,Active,2024-03-23,2028-04-25,True
3013935,121352,2015973,Credit,Active,2024-09-03,2028-09-18,False
3013936,107992,2027660,Debit,Expired,2022-11-21,2026-09-22,True
3013937,102282,2027882,Credit,Active,2023-01-19,2028-03-13,True
3013938,128827,2001928,Debit,Active,2024-05-11,2027-10-31,True
3013939,108816,2037897,Debit,Active,2024-03-18,2027-09-20,True
3013940,128908,2022292,Debit,Active,2024-04-29,2027-09-09,True
3013941,115404,2037542,Debit,Active,2022-03-19,2025-01-23,True
3013942,115618,2000307,Virtual,Active,2023-08-20,2026-08-01,True
3013943,102692,2006007,Virtual,Blocked,2022-01-30,2026-10-10,True
3013944,100887,2030262,Debit,Active,2023-09-14,2028-06-09,True
3013945,120640,2035047,Debit,Active,2023-10-10,2027-05-13,True
3013946,119375,2005014,Credit,Active,2022-10-27,2027-07-13,True
3013947,107397,2003233,Debit,Active,2024-03-18,2027-02-04,False
3013948,122416,2026480,Credit,Active,2022-09-04,2025-08-07,True
3013949,100258,2009912,Credit,Active,2022-01-28,2024-09-07,False
3013950,117063,2015983,Debit,Active,2023-03-22,2026-02-01,False
3013951,117193,2017958,Debit,Cancelled,2024-05-01,2028-08-06,True
3013952,111601,2012281,Debit,Active,2024-08-16,2028-01-28,True
3013953,100065,2028997,Credit,Blocked,2024-01-09,2028-09-30,True
3013954,117077,2031588,Credit,Blocked,2024-03-04,2027-10-28,True
3013955,102381,2037386,Credit,Cancelled,2024-07-05,2028-10-07,True
3013956,106308,2029658,Debit,Expired,2022-07-27,2025-10-12,True
3013957,127709,2036521,Debit,Active,2024-06-01,2028-05-25,True
3013958,107317,2011795,Virtual,Active,2024-05-28,2028-12-24,True
3013959,113066,2001865,Debit,Active,2022-05-05,2025-01-02,True
3013960,119747,2035516,Credit,Active,2022-04-27,2024-11-11,True
3013961,105304,2028577,Credit,Active,2023-06-22,2026-12-17,True
3013962,114353,2022481,Debit,Active,2024-08-05,2027-02-26,False
3013963,115563,2009138,Debit,Cancelled,2023-03-04,2026-01-29,True
3013964,105650,2029524,Debit,Active,2023-12-08,2027-01-15,True
3013965,105882,2008834,Debit,Active,2024-05-27,2027-09-01,True
3013966,127822,2013818,Virtual,Active,2024-10-13,2028-10-29,True
3013967,105910,2039519,Credit,Active,2024-10-27,2027-06-18,False
3013968,108014,2019268,Credit,Active,2024-07-12,2028-10-02,True
3013969,114857,2010627,Credit,Cancelled,2024-02-07,2028-04-05,True
3013970,124213,2015908,Debit,Active,2024-03-31,2027-10-25,True
3013971,107113,2001414,Debit,Cancelled,2024-11-02,2027-07-21,True
3013972,127000,2025228,Debit,Active,2023-10-11,2027-03-07,True
3013973,127376,2022025,Credit,Cancelled,2024-05-12,2026-11-30,True
3013974,107037,2040953,Debit,Active,2024-09-01,2028-06-05,True
3013975,116093,2006234,Debit,Active,2022-08-01,2025-06-10,True
3013976,117384,2038551,Debit,Active,2022-10-06,2025-10-04,False
3013977,127734,2026032,Virtual,Active,2024-10-06,2027-07-10,True
3013978,116642,2002466,Credit,Active,2022-11-12,2027-12-08,True
3013979,109187,2024496,Credit,Active,2023-02-21,2026-02-01,True
3013980,111563,2013483,Debit,Active,2024-06-27,2027-01-05,True
3013981,115263,2038151,Debit,Active,2024-02-12,2027-12-12,True
3013982,113734,2004896,Debit,Active,2022-04-27,2025-08-12,True
3013983,100152,2006498,Debit,Expired,2022-01-14,2024-11-13,True
3013984,122353,2023852,Credit,Active,2024-11-02,2029-09-13,False
3013985,115830,2012702,Debit,Active,2024-08-11,2028-10-16,True
3013986,111150,2028662,Debit,Active,2024-05-06,2027-05-06,True
3013987,120881,2024255,Debit,Active,2022-04-23,2025-04-03,True
3013988,117152,2038830,Debit,Active,2022-07-05,2026-07-06,True
3013989,127359,2023160,Credit,Active,2024-08-07,2029-09-13,True
3013990,100788,2033008,Credit,Active,2022-12-15,2027-03-26,True
3013991,121334,2028088,Virtual,Expired,2022-03-11,2026-02-15,True
3013992,110562,2016178,Debit,Active,2024-11-23,2029-12-10,True
3013993,115963,2013169,Debit,Active,2022-09-22,2026-10-07,False
3013994,127211,2029082,Debit,Active,2023-07-14,2027-11-08,True
3013995,103097,2034119,Credit,Active,2022-03-14,2025-04-02,True
3013996,125468,2017697,Credit,Active,2024-01-09,2028-05-20,False
3013997,117461,2002318,Credit,Active,2024-07-03,2029-06-19,True
3013998,105870,2028106,Debit,Active,2022-06-13,2025-12-21,True
3013999,110619,2025105,Virtual,Active,2023-03-08,2026-08-30,True
3014000,111843,2040424,Credit,Active,2022-08-15,2025-09-02,True
3014001,128560,2021274,Debit,Active,2024-01-18,2027-06-08,True
3014002,110515,2004170,Debit,Active,2023-02-05,2027-08-28,True
3014003,103759,2006666,Debit,Active,2023-03-04,2027-11-06,True
3014004,104524,2031215,Credit,Active,2022-03-12,2025-07-11,True
3014005,129815,2001674,Debit,Cancelled,2024-10-16,2029-03-28,True
3014006,115419,2039463,Debit,Active,2024-11-26,2029-03-08,True
3014007,114820,2025847,Debit,Expired,2024-06-28,2027-03-28,True
3014008,122296,2039411,Debit,Active,2024-09-28,2029-07-17,True
3014009,103224,2033517,Debit,Active,2023-05-13,2028-03-09,True
3014010,118690,2018389,Debit,Blocked,2022-10-17,2025-11-27,True
3014011,119485,2013970,Debit,Active,2024-09-13,2029-10-20,True
3014012,124977,2038154,Debit,Active,2023-01-15,2026-08-31,True
3014013,108791,2022032,Virtual,Active,2024-04-02,2026-11-16,True
3014014,124236,2028668,Debit,Active,2022-06-05,2026-03-05,True
3014015,103072,2030527,Debit,Cancelled,2023-12-09,2027-03-23,True
3014016,110610,2002386,Debit,Active,2022-04-02,2025-12-02,True
3014017,105671,2028411,Debit,Active,2023-08-07,2027-07-25,True
3014018,126545,2027718,Debit,Active,2022-11-08,2027-12-15,True
3014019,113664,2023884,Debit,Active,2022-03-26,2024-12-18,True
3014020,114106,2025272,Debit,Active,2022-06-24,2026-03-09,True
3014021,105102,2039812,Credit,Active,2024-03-02,2026-11-20,True
3014022,110067,2002357,Credit,Active,2022-01-01,2026-08-10,True
3014023,103129,2030687,Credit,Expired,2022-07-17,2027-06-01,True
3014024,109736,2025743,Debit,Active,2022-10-15,2026-05-23,True
3014025,128807,2015665,Debit,Active,2024-09-05,2028-11-10,True
3014026,106862,2029647,Debit,Active,2024-02-10,2027-10-16,True
3014027,105871,2004927,Virtual,Active,2024-09-06,2028-02-03,False
3014028,111287,2014123,Debit,Active,2023-10-04,2026-08-09,True
3014029,103889,2028226,Debit,Active,2022-08-31,2026-05-29,True
3014030,114997,2033039,Debit,Active,2022-04-06,2025-06-12,True
3014031,109185,2039798,Debit,Active,2023-02-09,2027-03-11,True
3014032,122518,2016264,Debit,Active,2023-07-28,2028-01-14,True
3014033,123823,2004584,Debit,Active,2023-02-15,2027-12-23,True
3014034,113280,2021993,Debit,Active,2024-08-29,2029-06-03,True
3014035,128908,2023850,Debit,Active,2024-03-15,2028-06-24,False
3014036,121585,2030657,Debit,Active,2024-04-27,2027-08-28,True
3014037,102121,2012989,Debit,Active,2024-11-25,2029-05-22,True
3014038,119407,2012383,Virtual,Active,2023-07-16,2026-08-09,True
3014039,128907,2026551,Virtual,Expired,2024-05-18,2028-09-14,True
3014040,129152,2010784,Credit,Expired,2024-03-18,2027-09-20,True
3014041,124227,2018524,Credit,Expired,2023-09-07,2027-06-21,True
3014042,107297,2019738,Debit,Active,2024-07-23,2029-01-15,True
3014043,107578,2036287,Credit,Active,2022-09-09,2027-05-02,True
